RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
49701 3232 6668 79657 29 1551
49613 2964 6718 79392 28 1560
49257 2589 6690 79398 39 1584
50071 2969 6681 79514 30 1570
49606 2523 6728 80534 29 1564
49178 3423 6670 79398 30 1561
51207 2732 6715 80591 28 1559
49922 4517 6697 80715 29 1584
49775 3711 6862 79655 28 1579
49643 3081 6709 79778 29 1561
49259 4774 6667 80486 30 1591
50309 3311 6738 79558 29 1585
51355 4717 6937 82555 30 1584
50525 2898 6705 79444 30 1557
48964 2729 6675 83144 29 1553
49417 3861 6767 79973 28 1556
48599 3376 6686 80033 28 1546
49224 2842 6682 80326 29 1650
50620 2610 6677 80329 30 1590
50393 2701 6700 80353 29 1552
49092 2543 6722 81452 31 1655
53865 4354 7161 85826 25 1649
51612 2783 6716 80715 31 1586
50010 3028 6724 79514 29 1554
48464 2683 6685 79157 30 1547
48147 2799 6710 80594 28 1549
51734 4773 7018 82694 31 1671
48958 4082 6675 78986 30 1568
49644 4268 6704 79700 30 1560
49338 3584 6682 79789 29 1565
49442 2631 6671 79574 30 1672
52905 3750 7155 84732 26 1699
54326 3350 7151 90926 34 1619
51224 3622 6918 83803 29 1582
49456 3226 6671 79809 31 1558
49348 2978 6663 81145 28 1584
49238 2535 6662 79246 30 1560
49729 2798 6743 78928 29 1555
49448 3602 6677 80090 30 1544
49975 2956 6643 78981 40 1616
51248 3066 6842 81699 27 1603
49623 3519 6666 79186 28 1562
49608 2753 6718 79474 30 1548
50154 2952 6681 79251 29 1545
49445 3927 6676 79786 30 1563
48974 3536 6735 80432 29 1559
49035 4409 6642 80097 30 1568
49870 2651 6729 79657 31 1661
48845 2471 6716 81815 31 1574
48797 2515 6691 79561 30 1553
49876 3911 7539 85105 34 1570
49022 2662 6652 79616 31 1553
49323 2849 6672 79091 30 1554
49025 3250 6670 83695 32 1677
52633 4550 6893 83079 29 1582
49960 2944 6684 79821 31 1585
48492 2817 6718 79491 28 1556
49166 2659 6742 79116 36 1548
48778 3155 6661 80256 50 1552
49848 2716 6683 83219 29 1636
49931 2669 6697 80160 30 1555
49947 2919 6722 79112 39 1545
48932 2797 6675 79306 43 1544
49311 3673 6700 79228 30 1563
50322 2709 6709 80777 29 1569
50268 3534 6783 80722 41 1553
49141 2712 6823 79580 29 1553
50273 2758 7543 80603 38 1653
50832 4344 6943 83219 50 1618
54865 3963 6694 80163 32 1625
48963 2542 6834 81030 29 1578
49983 2695 6785 80642 37 1670
49782 2625 6740 79277 30 1625
50203 3033 6996 80571 28 1624
48988 3356 6792 84624 28 1599
49785 2877 6727 114734 26 1728
59701 3593 7127 89206 26 1668
53060 4166 6849 85148 30 1662
51754 3026 7833 84599 27 1662
52735 3015 7102 84030 26 1672
51881 3425 7802 86541 25 1656
52375 3134 7209 87469 37 1667
54126 3029 7654 87324 33 1660
53782 4365 7122 85361 33 1779
52514 3203 7225 84723 26 1711
54526 3613 7454 85926 40 1668
52593 4156 6924 86270 31 1769
54990 4722 7581 88287 39 1746
51835 3429 7637 86044 25 1747
52203 3126 7058 83782 33 1642
51206 3498 7110 85163 29 1787
52671 3901 7174 86295 39 1691
53603 3659 7017 84642 26 1662
53651 3717 7265 87711 26 1653
52470 2880 7122 86496 36 1664
50574 3362 6758 80346 32 1710
49929 3475 6684 80697 31 1574
50025 3253 6718 79876 29 1598
50465 3135 7162 82999 45 1637
50773 3969 6724 81517 45 1571
50001 3575 6739 80283 43 1589
50209 2680 6699 79672 34 1592
48837 2500 7049 84841 28 1592
49806 3170 6726 82468 30 1634
53652 2940 7045 84292 27 1659
52966 2990 7216 85227 26 1616
52253 3530 6867 82067 36 1618
49944 4120 6737 79136 33 1572
52578 2728 7044 83147 32 1669
49211 3470 6697 78977 110 1600
49469 2640 6671 79260 34 1572
49727 4271 6721 79225 34 1583
49851 2912 6655 79510 35 1581
49239 3207 6691 79234 33 1597
48561 2482 6635 79378 28 1623
48726 3322 6660 79477 34 1563
48604 3263 6665 79744 39 1565
49888 3129 6640 80114 37 1589
49623 2668 6683 79360 31 1593
50415 3104 6687 79272 36 1567
50107 2896 6655 79202 35 1549
48651 3098 6677 79444 29 1566
50220 3489 6933 82580 30 1571
49628 2591 6694 79089 29 1567
51017 3651 6671 80256 32 1589
48852 3772 6640 79088 32 1545
49545 3527 6632 79101 28 1614
50346 3912 6645 79849 32 1579
48474 3334 6663 80017 36 1556
49062 4654 6705 79129 40 1589
49693 4289 6654 79592 30 1556
48884 3431 6647 80298 29 1575
48910 4137 6652 80428 28 1573
49699 3193 6767 79993 45 1554
49439 3255 6676 79968 30 1551
50644 4156 6685 80523 29 1544
49332 4182 6892 82950 25 1641
48981 4461 7798 84093 28 1584
49940 3294 6696 79739 37 1576
49202 2780 6677 79474 28 1540
50273 4638 6642 79965 37 1614
49146 4347 6653 79489 36 1577
49566 3756 6686 79376 29 1581
49215 4525 6741 79455 29 1581
49858 2643 6669 80649 29 1548
49978 3355 6639 79359 29 1580
50651 3940 6654 79720 30 1578
49190 2972 6693 80946 31 1566
50535 3314 6741 79697 29 1588
49098 3793 6683 79741 30 1556
50359 3787 6976 84024 33 1620
48836 2508 6696 79943 64 1563
48906 3701 6639 80606 29 1590
49394 2729 6754 79369 27 1560
49601 2551 6751 80213 30 1550
49477 4086 6622 79321 29 1550
49294 4082 6639 79951 30 1592
48522 3835 6732 79755 28 1571
48700 3723 6724 83979 29 1647
51812 3682 7358 81475 30 1577
49997 2818 6661 79517 29 1560
49796 3880 6730 80082 30 1553
50132 2614 6627 79328 29 1542
49351 4196 6626 79561 30 1568
49437 5297 6881 82887 29 1635
49973 3671 6664 78569 28 1581
49994 3367 6659 79401 36 1573
48295 3992 6638 79057 29 1579
48278 3227 6620 78843 29 1564
50200 3379 6635 78853 29 1550
48531 4293 6630 78517 45 1593
49290 2475 6657 79305 29 1592
49539 4486 6610 79270 30 1596
49520 3407 6609 79499 29 1569
49594 2653 6614 78696 29 1551
50077 3917 6613 79142 29 1578
48265 4565 6675 79139 30 1570
50456 4215 6644 78400 30 1553
49863 3585 6873 85843 26 1668
52149 3064 6943 84330 34 1659
51340 2752 6785 82549 31 1726
50207 3439 6666 79111 28 1584
48960 3253 6696 78659 29 1551
48736 3454 6630 78731 30 1540
49472 3805 6662 79076 33 1586
50614 4123 6689 79083 37 1580
49971 2911 6651 78837 30 1560
50274 2600 6672 80361 29 1585
49816 2609 6639 80663 28 1597
49705 2820 7128 80906 28 1578
50639 2530 6686 78671 29 1587
48843 3116 6633 78905 29 1542
48665 2630 6953 83348 33 1659
51185 4302 6630 79032 31 1591
50940 2646 6761 78322 29 1556
49551 3014 6667 78610 50 1587
49133 3897 6638 78733 30 1556
48942 3914 6603 78958 29 1547
49699 2681 6693 79355 29 1679
50246 3665 7028 81513 28 1658
50337 4007 6637 81543 159 1596
48849 2876 6668 79068 28 1548
50870 3040 6672 78568 29 1570
50012 2998 6630 78711 30 1582
50223 2897 6702 78626 28 1606
50200 4415 6661 78329 30 1564
58386 3958 7361 90089 30 1741
72541 5866 7941 94737 30 1602
50127 3893 6778 83361 32 1578
51398 3124 6669 79265 36 1594
51454 3469 6915 84882 31 1601
49904 2637 6713 87276 31 1686
52309 3453 7288 90485 34 1672
52396 2760 6776 79333 34 1593
54452 3451 7380 81363 43 1584
49376 3679 6686 83087 33 1576
48816 4648 6621 78994 30 1555
49121 3317 6621 78843 30 1556
50081 2665 6597 81697 38 1609
48673 3163 6596 81038 30 1608
51097 3051 7012 80211 29 1573
49495 3614 6626 84189 33 1660
52287 4039 7048 81070 27 1621
51298 4018 6623 80674 37 1615
48719 3307 6667 78734 38 1607
49708 4104 7138 78817 30 1582
48649 3979 6710 78509 30 1570
48409 4495 6628 78973 46 1607
49697 4308 6602 78626 35 1561
49608 2727 6591 80163 29 1587
49886 2768 6943 79734 36 1578
48568 3782 6633 78888 37 1576
49477 4950 6611 79001 28 1603
49066 2663 6617 79168 30 1659
51027 3243 6864 79421 35 1605
51099 3458 7031 79302 28 1598
48581 3313 6655 78919 32 1559
48652 2924 6600 79871 29 1598
48397 2748 6649 78846 28 1589
49390 2995 6612 77921 29 1560
49867 3301 6800 84232 29 1624
49866 3012 6623 78417 29 1570
48910 2882 6615 78420 30 1611
48775 2742 6645 78297 30 1600
49127 2796 6601 78976 28 1586
49471 3176 6782 78326 37 1578
51474 4390 6648 79149 31 1627
49504 3241 6691 83783 26 1667
53281 3983 7221 85392 25 1681
52475 3029 7343 84865 32 1663
54894 3569 7167 83575 33 1677
53622 3287 7679 87815 49 1717
50311 3032 7302 92454 30 1691
53715 3012 6914 83190 29 1669
51909 3919 7182 90283 37 1621
51414 3165 6844 82409 36 1569
50001 2710 6576 79161 36 1564
48611 3322 6683 80036 31 1669
54119 2983 6869 88342 27 1802
51539 3305 6709 78697 34 1587
50112 2623 6666 78995 28 1566
50817 3637 7008 81415 29 1604
49213 2647 6591 78483 31 1560
49126 3949 6649 78154 29 1562
48718 2902 6601 78104 39 1573
49986 3373 6611 84508 34 1629
49561 2922 6629 78719 30 1562
48868 3558 6606 78233 28 1568
49792 3484 6626 78692 32 1725
54751 3894 7466 85054 27 2481
55561 5327 6856 79370 46 1586
48948 3390 6692 77841 30 1567
49901 2796 6585 78333 41 1572
51443 2847 6641 78112 39 1605
50449 2958 6681 78114 29 1571
50694 3664 7045 82000 26 1668
55989 3349 7088 89826 29 1684
57336 2662 6970 85041 26 1649
56280 2806 7095 88024 29 1766
54290 3190 7010 88509 38 1672
49503 2775 6832 78994 32 1606
49804 5587 6992 79451 25 1674
52390 3261 7404 83959 31 1717
51685 3069 6596 78096 45 1591
49288 4002 6647 78329 42 1562
49727 2909 6638 78025 29 1598
50661 4271 6604 82331 50 2034
54055 2938 6852 83868 39 1632
50302 3109 6609 78906 40 1609
51793 2805 6874 79585 33 1585
48793 2557 6633 78083 33 1589
48922 3622 7125 80317 32 1628
49365 3866 6579 83715 52 1713
52611 4393 7137 79966 28 1582
50401 4336 6582 78538 37 1597
48425 4390 6880 78337 29 1589
49879 3119 6615 78166 35 1585
53901 3275 7490 94850 27 1701
53070 3181 7162 90239 38 1674
52939 3452 7121 98101 39 1683
54344 4451 6999 84155 33 1674
52503 3991 9123 84812 35 1697
52770 3618 7165 102740 34 1672
55665 3022 6856 80909 33 1596
53143 2945 8187 82969 32 1582
50712 3696 6816 77954 38 1567
48596 2834 6701 78877 28 1651
53161 4333 8043 88042 46 1650
50102 3947 6682 77906 36 1597
54006 3585 8279 85901 30 1707
53733 3036 6658 80789 35 1614
49449 3259 7042 84359 33 1680
53590 3749 7183 80148 28 1603
51360 5052 6973 84665 40 1699
54508 3332 6696 83828 25 1763
55582 3483 8729 90022 31 1676
53124 3727 7308 81863 970 1676
54309 3794 7101 84508 43 1611
50871 3091 7210 91231 40 1634
49016 3202 6654 79194 44 1571
50817 3552 6644 80081 29 1563
52941 3328 7766 85134 40 3105
54407 3015 7034 86033 27 1672
53633 4463 7306 81064 44 1650
52639 2962 6942 83317 88 1731
52313 3136 7241 86836 41 1713
52918 3966 7141 95205 45 1884
53914 3577 7184 88975 40 1696
50285 2743 6598 81491 34 1666
51286 3185 6786 77773 38 1572
48452 3220 6607 81522 26 1605
52442 2834 6669 79495 29 1592
50473 3370 6625 78335 47 1614
49235 3770 6612 79203 34 1582
48609 4276 6793 79692 29 1610
50908 2738 6637 77968 38 1564
50431 4721 7153 83303 41 1878
52331 2616 7091 79931 29 1593
49218 4226 6611 78219 30 1569
50232 4399 6675 80704 29 1597
49706 3203 6622 79949 28 1626
51886 4206 7109 83767 27 1730
56331 3283 7291 93138 25 2087
53732 2735 6694 82434 113 1649
54026 4125 7282 86138 55 1635
53003 2741 7116 87423 30 1799
53615 3650 7022 85291 81 1631
51741 3459 6575 77531 71 1563
49503 3655 6671 79255 44 1633
53310 3236 7060 87668 24 1813
53166 3182 7366 80389 77 1615
52528 2879 6942 87825 95 1638
54491 2796 7094 88369 47 1628
52777 2914 6717 90889 41 1624
52037 3787 7182 91315 147 1612
52308 2767 8285 84108 51 1669
53331 3406 7636 87865 51 1664
59150 4258 6871 83973 42 1677
52079 2790 6894 79285 94 1624
49499 3324 6576 79655 103 1583
53039 3524 6853 83579 25 1737
53459 4098 7077 85811 97 1691
52712 3690 7059 84680 64 1673
52145 3677 7792 85069 26 1668
53850 2608 7371 84995 70 1563
51649 2780 6722 79963 102 1634
48576 2443 6993 84369 84 1675
50873 3224 7101 87487 80 1780
54976 3840 6965 79649 73 1637
50816 3896 7305 82192 68 1586
49251 2686 6585 79046 53 1559
51667 2644 6839 78637 28 1603
49589 3765 6685 77409 79 1598
49696 3024 6622 77500 58 1682
53123 4457 7054 87585 140 1675
52510 3328 6631 82583 53 1586
52701 4583 8047 79905 75 1601
49218 2620 6595 77932 42 1561
49108 2611 6583 77401 119 1671
52717 3090 7048 80364 54 1588
49728 3241 6610 82486 58 1702
49423 3473 6616 76959 37 1592
49521 2932 6548 81439 70 1625
50732 3150 7094 85264 38 1671
52539 3350 6615 77448 54 1598
50757 2788 6996 78413 60 1590
48563 4106 6569 78988 44 1592
50931 2536 6601 77637 36 1550
51824 3365 7204 82372 54 1597
48674 2552 6549 79886 45 1622
52714 2768 6569 79306 30 1595
48928 3023 6547 77383 50 1584
49759 3682 6557 82366 105 1717
52956 3365 7468 78336 43 1588
49772 4549 6945 83401 96 1642
52846 2695 6977 85823 79 1586
51968 2778 6602 83036 25 1690
54088 3476 7603 83302 69 1722
52671 3673 7090 84764 91 1702
56143 2765 7099 93900 53 1756
52121 2952 6591 78752 56 1615
50063 2718 6559 77034 35 1591
52069 4290 7038 81130 49 1591
49410 3510 6587 79745 96 1650
49479 4128 6581 79008 64 1601
48420 3011 7273 85026 48 1637
48753 3183 6556 94372 77 1698
54030 4472 6629 77990 80 1600
50258 3253 7749 79845 39 1601
49158 3259 6596 77099 73 1559
49812 3856 6822 80496 29 1672
53170 5035 6989 89491 67 1625
49652 3309 6551 78508 90 1694
49898 2860 6577 76923 65 1599
