RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
59 80 70 49 134 62
51 64 61 62 134 77
58 110 66 51 134 74
60 98 60 63 134 62
48 69 60 44 134 62
39 82 55 53 134 63
41 128 42 46 134 60
43 220 46 38 134 60
48 116 57 49 134 60
42 123 52 44 134 60
39 48 46 44 134 47
38 133 39 39 134 44
42 259 46 39 134 44
31 110 34 41 134 36
38 68 39 37 134 36
33 112 39 31 134 36
31 110 40 36 134 36
30 138 36 31 134 36
28 104 31 37 134 36
32 56 34 32 134 36
31 74 40 32 134 36
31 184 34 31 134 36
31 144 37 29 134 36
36 118 40 31 134 36
30 63 31 36 134 36
28 93 31 29 134 36
30 104 35 31 134 35
30 296 31 30 134 31
30 220 31 31 134 31
27 93 31 27 134 31
29 95 31 31 134 31
27 110 31 29 134 31
27 140 33 30 134 31
29 118 31 31 134 31
28 99 29 31 134 31
29 233 31 31 134 31
30 126 31 31 134 31
30 65 31 29 134 31
29 131 31 28 134 31
29 293 31 29 134 31
28 95 31 26 134 31
29 93 27 28 134 31
31 84 31 31 134 31
26 225 30 28 229 29
28 53 27 31 229 29
27 85 27 30 229 29
29 223 27 23 229 29
27 43 31 29 229 29
28 56 27 27 229 29
21 97 29 26 229 29
21 53 30 27 229 29
27 155 31 27 229 29
29 60 29 29 229 29
27 98 28 27 229 29
27 69 29 27 229 29
27 134 30 29 229 29
27 70 28 29 229 29
27 71 31 29 229 29
27 110 30 29 229 29
27 203 28 29 229 29
27 223 28 29 229 29
23 106 30 24 112 31
20 61 27 23 112 31
20 54 19 18 65 22
19 47 15 20 65 22
18 39 16 19 65 22
19 39 17 20 65 22
18 47 17 19 65 22
18 42 16 19 65 22
16 38 20 16 65 22
15 53 27 20 65 22
16 42 16 19 65 22
18 53 21 19 65 22
16 60 24 19 65 22
18 31 17 17 65 22
18 60 21 24 65 22
17 58 28 19 65 22
16 39 15 19 65 22
16 51 17 18 65 22
20 38 15 19 65 21
19 29 14 19 65 21
19 59 27 19 65 21
14 30 18 19 65 21
19 53 16 17 65 21
14 39 19 19 65 21
17 42 22 19 65 21
18 34 15 15 39 21
18 27 21 19 39 21
20 35 15 17 39 21
15 23 27 19 39 21
13 34 22 13 39 21
17 24 19 13 32 21
18 22 13 16 32 18
20 27 14 19 32 18
20 27 13 13 31 18
18 27 15 19 31 18
16 26 17 19 31 18
14 26 15 19 31 18
15 19 15 15 31 18
