RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
12 12 11 13 55 15
12 14 15 13 55 15
11 14 10 15 55 15
12 14 12 13 55 15
11 14 13 12 55 15
11 13 11 13 55 15
10 14 15 13 55 15
10 14 10 13 55 15
12 13 14 13 55 15
11 14 13 11 55 15
14 14 12 11 55 15
11 14 15 13 55 15
11 15 12 13 55 15
11 12 11 12 55 15
12 15 12 13 55 15
13 15 11 11 55 15
15 14 13 13 55 15
12 13 10 13 55 15
15 14 11 13 55 15
12 15 11 12 55 15
13 14 13 12 55 15
12 18 15 11 55 15
11 15 14 11 55 15
11 14 12 11 55 15
11 13 10 13 55 15
12 14 14 12 55 15
13 14 11 13 55 15
12 15 15 36 55 15
12 13 11 11 55 15
11 14 14 13 55 15
10 13 14 13 55 15
11 15 11 13 55 15
11 14 12 11 55 15
11 15 12 13 55 15
11 14 11 13 55 15
21 13 11 14 55 15
11 11 13 11 55 15
11 14 12 11 55 15
11 15 15 13 55 15
11 14 11 11 55 15
11 14 11 13 55 15
13 13 13 11 55 15
12 13 11 12 55 15
11 13 10 13 55 15
13 14 11 10 55 15
11 15 10 11 55 15
10 13 13 11 55 15
11 15 11 11 55 15
10 12 10 9 55 15
12 13 10 9 55 15
11 13 12 13 55 15
11 13 11 11 55 15
11 13 11 12 55 15
10 11 11 11 55 15
11 11 13 13 55 15
10 15 13 12 55 15
11 14 11 10 55 15
9 14 14 11 55 15
11 13 10 10 55 15
10 11 10 13 55 15
9 14 12 11 55 15
12 11 11 13 55 14
10 12 11 10 55 14
10 11 11 11 55 14
10 12 12 13 55 14
10 12 13 10 55 14
9 11 8 10 55 14
11 10 12 11 55 14
10 11 11 11 55 14
10 11 11 11 55 14
11 12 14 11 55 14
11 12 10 11 55 14
9 9 12 11 55 14
10 11 9 11 55 14
8 11 11 11 55 14
10 13 12 12 55 14
10 13 11 10 55 14
10 11 11 11 55 14
9 12 12 11 55 14
11 13 11 9 55 14
9 10 11 13 55 14
9 13 12 11 55 14
11 11 13 11 55 14
9 11 11 9 55 14
11 13 13 11 55 14
11 12 10 10 55 14
13 13 10 11 55 14
11 10 10 9 55 14
11 13 12 9 19 14
11 11 12 13 19 14
10 10 14 11 19 14
12 13 11 9 19 14
11 13 9 13 19 14
10 12 10 11 19 14
10 11 10 11 19 14
12 11 10 13 19 14
12 13 13 11 19 14
11 11 11 11 19 14
9 11 11 11 19 14
17 13 11 11 19 14
10 12 11 11 19 14
10 11 11 11 19 14
11 11 10 9 19 14
12 11 9 12 19 14
8 14 11 11 19 14
11 8 12 9 19 14
12 11 10 11 19 14
10 10 10 11 19 14
10 11 14 11 19 14
12 12 10 9 19 14
11 11 9 13 19 14
11 11 9 11 19 14
12 11 9 11 19 14
10 11 10 13 19 14
9 12 10 9 19 14
11 14 11 10 19 14
9 12 14 9 19 14
10 13 12 12 19 14
11 11 10 13 19 14
12 14 9 9 19 14
10 10 11 11 19 14
9 12 10 12 19 14
11 11 8 11 19 14
10 11 13 11 19 14
11 10 10 11 19 14
11 13 10 11 19 14
11 11 10 11 19 14
11 10 11 11 19 14
9 11 9 11 19 14
11 12 10 11 19 14
9 12 9 8 19 14
10 11 10 11 19 14
8 11 10 8 19 14
9 9 10 13 19 14
9 12 9 9 19 14
10 10 14 9 19 14
10 11 9 9 19 14
12 15 8 9 19 14
11 12 11 10 19 14
9 13 10 11 19 14
9 10 10 11 19 14
11 14 10 11 19 14
12 13 12 9 19 14
8 11 9 9 19 13
11 13 10 11 19 13
10 12 10 9 19 13
9 11 10 10 19 13
10 12 11 9 19 13
12 13 12 9 19 13
9 11 8 9 19 13
9 11 9 9 19 13
11 10 9 13 19 13
10 11 13 9 19 13
9 12 9 11 19 12
8 10 10 9 19 12
8 11 10 11 19 12
9 11 9 11 19 12
12 10 11 9 19 12
11 13 9 13 19 12
9 13 10 13 19 12
11 13 8 9 19 12
10 11 9 9 19 12
9 10 9 9 19 12
10 11 9 9 19 12
9 10 13 10 19 12
9 12 13 11 19 12
9 11 10 11 19 12
11 11 12 11 19 12
9 11 9 9 19 12
11 13 8 11 19 12
8 12 9 11 19 12
9 11 10 9 19 12
9 12 8 11 19 12
10 11 9 9 19 12
10 12 10 11 19 12
9 12 11 10 19 12
10 10 11 9 19 12
11 12 8 11 19 12
12 13 11 9 19 12
10 11 9 9 19 12
12 8 9 11 19 12
8 12 9 13 19 12
12 12 11 10 19 12
8 11 10 11 19 12
9 11 9 11 19 12
9 11 8 11 19 12
9 11 9 9 19 12
8 10 9 9 19 12
10 10 10 11 19 12
9 11 9 9 19 12
9 9 8 9 19 12
9 12 12 11 19 12
8 12 8 10 19 12
11 9 11 9 19 12
10 10 10 10 19 12
8 12 8 9 19 12
8 14 10 9 19 12
10 12 12 11 19 12
9 12 8 10 19 12
11 9 12 9 19 12
12 11 8 11 19 12
8 10 8 11 19 12
8 11 9 9 19 12
8 11 8 9 18 12
9 10 9 10 18 12
9 10 11 13 18 12
11 11 9 9 18 12
9 11 9 11 18 12
8 11 10 10 18 12
10 13 12 9 18 12
9 12 8 11 18 12
8 10 11 9 18 12
8 11 8 8 18 12
9 12 9 9 18 12
11 11 10 11 18 12
10 10 10 9 18 12
10 12 11 9 18 12
12 13 8 8 18 12
9 11 8 11 18 12
9 11 10 9 18 12
8 13 10 9 18 12
9 11 8 9 18 12
9 11 10 11 18 12
10 11 8 9 18 12
10 11 10 9 18 12
9 12 10 9 18 12
10 8 9 9 18 12
12 11 9 9 17 12
8 13 9 9 17 12
9 11 8 11 17 12
8 12 8 11 17 12
11 13 11 10 17 12
8 12 12 9 17 12
9 11 8 9 17 12
12 12 9 10 17 12
9 12 9 10 17 12
9 18 11 21 17 12
9 13 11 9 17 12
9 13 9 9 17 12
9 13 8 12 17 12
8 13 12 9 17 12
9 10 11 9 17 12
10 7 9 8 17 12
8 10 9 9 17 12
9 12 9 9 17 12
8 9 11 9 17 12
8 8 8 11 17 12
9 12 8 10 17 12
8 11 10 11 17 12
8 11 9 9 17 12
9 10 10 11 17 12
10 13 9 9 17 12
9 12 8 9 17 12
8 11 9 9 17 12
8 10 8 9 17 12
8 8 9 11 17 12
9 11 8 9 17 12
9 12 12 9 17 12
8 11 9 9 17 12
9 10 9 9 17 12
8 12 8 9 17 12
8 12 9 9 17 12
11 9 9 9 17 12
9 10 8 10 17 12
11 11 10 11 17 12
9 10 10 9 17 12
8 10 9 7 17 12
8 13 8 9 17 12
8 10 9 9 17 12
9 11 8 9 17 12
8 9 9 9 17 12
9 11 8 9 17 12
8 11 12 9 17 12
8 11 9 9 17 12
10 13 11 9 17 12
9 11 9 10 17 12
9 11 8 10 17 12
8 11 10 10 17 12
8 10 8 11 17 12
8 9 8 9 17 12
8 10 8 9 17 12
9 11 9 9 17 12
8 11 11 11 17 12
11 10 8 11 17 12
10 11 8 9 17 12
9 8 9 9 17 12
10 10 9 10 17 12
9 13 8 9 17 12
9 10 10 9 17 12
8 9 10 9 17 12
9 9 8 9 17 12
8 11 10 10 17 12
8 12 9 9 17 12
9 11 11 9 17 12
10 10 9 9 17 12
9 13 8 9 17 12
8 11 8 11 17 12
8 9 10 9 17 12
9 11 9 9 17 12
8 9 8 10 17 12
8 12 7 9 17 12
9 10 9 11 17 12
9 8 9 11 17 12
7 8 8 10 17 12
8 10 8 11 17 12
7 11 7 11 17 12
7 11 12 11 17 12
8 9 8 11 17 12
8 12 9 11 17 12
7 8 9 9 17 12
9 9 8 9 17 12
7 19 7 9 17 12
