RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
20 64 30 26 120 31
26 33 27 26 120 31
25 81 30 25 119 31
27 49 26 23 119 31
22 40 29 25 119 31
22 33 26 22 119 31
22 52 29 22 119 31
23 108 31 19 119 31
25 106 26 23 119 31
25 51 31 23 119 31
25 107 30 23 107 30
25 98 26 21 107 29
22 79 26 22 107 29
24 50 26 22 107 29
25 61 28 20 101 29
24 64 28 27 101 28
20 108 28 21 101 28
21 49 28 21 101 28
21 50 25 21 101 28
23 51 27 21 101 28
19 44 26 21 101 28
21 52 26 20 101 28
25 58 28 22 101 28
19 47 26 24 101 28
22 115 27 25 101 28
21 109 28 22 101 28
26 78 27 23 101 28
24 42 26 20 101 28
24 49 26 20 101 28
20 109 28 21 101 28
23 58 28 20 101 28
24 38 28 22 101 28
22 110 27 23 101 28
23 52 27 22 101 28
25 45 27 21 101 28
21 100 26 25 101 28
22 74 27 21 101 28
24 57 25 21 100 28
23 65 28 20 95 25
20 115 26 21 95 25
22 128 25 20 95 25
20 103 26 21 95 25
18 47 28 20 95 25
23 44 25 20 95 25
26 46 28 20 93 25
24 41 25 24 90 25
24 84 25 22 81 25
21 48 25 19 81 25
24 101 24 21 78 25
19 31 25 19 76 25
21 42 26 22 76 25
19 35 28 22 76 25
20 62 25 20 76 25
22 30 23 17 74 25
22 22 25 20 74 25
21 96 25 21 74 25
20 72 25 20 74 25
22 30 25 20 73 25
21 41 21 20 70 25
20 96 20 22 70 25
18 76 21 21 70 25
18 34 24 19 67 24
19 51 23 20 67 24
19 53 23 21 67 24
20 56 24 21 67 24
20 42 23 19 67 24
18 42 21 19 67 24
21 46 24 19 67 24
21 37 23 19 67 24
18 36 23 21 67 24
18 51 24 19 67 24
18 39 21 23 67 24
18 35 24 21 67 24
18 53 24 18 67 24
18 59 25 17 67 24
17 69 24 19 67 24
16 63 23 21 67 24
19 113 23 19 67 23
20 61 21 21 67 23
19 46 23 19 67 23
19 104 24 22 67 23
19 46 23 21 67 23
19 49 23 21 67 23
17 115 21 19 67 23
17 108 25 21 67 23
20 108 23 19 67 23
20 110 23 18 67 23
20 108 23 17 67 23
18 47 23 18 67 23
17 39 21 20 67 23
18 35 23 20 67 23
20 45 23 19 67 23
21 52 21 19 67 23
19 65 23 17 67 23
17 34 23 18 67 23
16 109 23 20 67 23
19 95 21 20 67 23
20 38 23 20 67 23
17 44 23 22 67 23
18 48 23 19 67 23
18 44 23 19 67 23
19 34 21 20 67 23
19 50 23 19 67 23
20 41 20 17 67 23
19 55 23 16 67 23
20 33 23 18 67 23
20 43 23 19 67 23
20 107 23 23 67 23
18 75 22 20 67 23
21 109 23 17 67 23
20 36 23 18 67 23
18 31 23 17 67 23
18 65 23 19 67 23
18 28 23 17 67 23
19 101 21 19 67 23
20 55 23 19 67 23
19 39 22 17 67 23
20 38 22 19 67 23
17 115 23 18 67 23
20 49 26 17 67 23
18 79 21 20 67 23
18 59 23 20 67 23
17 109 23 20 67 23
