RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
1327 326 275 2480 45272 319
1380 315 335 2684 43332 251
1428 329 323 2581 44705 228
1328 307 284 2356 40961 209
1176 262 265 2277 38877 216
1297 329 256 2250 40112 233
1139 345 302 2398 40382 226
1153 239 255 2234 40707 235
1088 312 262 2442 38553 225
1158 333 268 2309 38336 222
1261 333 263 2293 38473 235
1244 241 283 2293 39220 214
1116 265 319 2219 39554 229
1126 251 274 2187 41446 232
1173 294 252 2665 47914 248
1057 410 346 2515 43621 249
1344 288 336 2488 44537 253
1303 323 324 2249 45393 271
1350 320 350 2473 44080 275
1396 299 423 2740 48526 223
1182 253 274 2364 45338 236
1210 267 357 2736 42329 237
1180 263 293 2668 46648 240
1429 406 350 2607 44285 256
1439 309 348 2789 43937 207
1180 280 280 2292 42259 263
1347 354 519 2713 41716 243
1156 293 403 2736 46546 355
1598 326 345 2438 45344 341
1362 285 301 2585 45627 261
1067 289 277 2198 42689 260
1174 306 365 2584 42838 265
1223 284 367 2266 44579 283
1421 297 342 2558 41759 273
1290 303 456 2733 42276 241
1148 364 268 2195 42604 271
1216 303 292 2615 41286 277
1224 251 289 2334 44492 346
1342 306 388 2641 44163 334
1471 358 335 2614 45150 256
1220 271 278 2243 43021 265
1129 341 281 2351 43176 301
1243 299 331 2463 44610 312
1234 330 344 2716 46877 321
1330 363 309 2932 45107 305
1227 393 316 2963 42824 313
1223 307 278 2196 38411 295
1390 306 405 2525 41336 348
1468 335 395 2548 44479 276
1355 323 335 2857 43574 292
1384 291 322 2775 41357 297
1442 360 391 2901 42061 328
1301 322 365 2863 42016 276
1234 370 421 2551 44734 295
1450 476 352 2984 42421 290
1418 328 356 2650 41924 317
1384 254 338 2877 42469 307
1300 340 372 2602 41236 285
1319 290 331 2596 45625 322
1239 287 430 2950 43633 306
1377 401 445 2486 41654 291
1203 360 313 2569 42245 278
1145 261 281 2289 42406 280
1393 437 381 2624 44827 299
1506 319 349 2642 44590 304
1629 269 443 2862 43174 311
1224 388 350 2438 40425 310
1369 422 416 2908 42644 274
1170 282 306 2369 39846 288
1219 329 407 3066 47397 258
1181 300 364 2372 41251 294
1232 386 408 2556 43025 327
1570 303 314 2517 42785 261
1178 308 374 2695 43180 314
1419 360 450 2558 43155 308
1141 345 297 2398 40280 299
1274 300 360 2510 43160 269
1171 294 383 2744 42442 271
1367 406 326 2592 44109 282
1563 440 413 2439 42009 293
1098 312 288 2427 41953 357
