RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
5230 1299 892 8071 466965 532
4967 1054 641 8288 511013 546
5615 913 808 7038 486122 490
5081 808 672 6816 493304 547
5909 716 763 8405 531763 602
6932 971 770 6728 521934 651
6685 888 782 7029 527449 619
7109 990 959 7483 528414 570
6517 1033 886 8603 516076 493
5920 1027 977 7896 542726 523
5799 1174 648 7748 555792 651
5478 1207 959 7339 525051 561
6810 1153 1011 8814 545092 635
6639 1095 784 7277 515860 570
5792 1161 808 7451 520581 594
7791 1459 768 7202 529885 624
6586 1034 775 7644 528948 536
4996 710 938 8128 564678 537
5883 1375 713 7159 580753 503
5978 1118 789 7142 523775 551
6172 995 769 6922 549820 656
5564 981 1078 9068 528898 652
6695 1146 1058 7246 618222 699
6814 933 730 7886 524311 522
4716 913 795 7626 519408 563
7191 895 957 8129 523691 523
6177 1012 910 8358 556199 537
6060 1097 974 7970 526292 617
5302 950 747 6537 529917 584
5889 1197 923 5892 529590 532
6009 696 789 5851 527628 630
5035 733 677 6155 520979 509
5589 991 876 8184 606162 744
5512 1019 726 7024 564582 820
6173 894 766 8139 566667 847
5645 1082 673 7103 564607 785
7080 1282 1020 7643 567443 678
6366 957 771 8453 561755 763
6444 916 983 6838 599233 778
6245 1071 982 7310 580755 849
6069 826 931 6156 573148 811
7120 1476 934 8696 548955 792
7219 1038 749 7210 589660 699
6587 1233 979 8251 557534 687
6781 1276 706 8061 550900 696
6191 998 754 7359 693772 3132
12072 750 1291 24185 622736 667
6629 1058 807 7300 606522 732
6790 798 959 8509 573248 697
5673 1024 624 7434 639538 654
6597 1196 1065 9123 573086 650
5569 804 758 6954 575071 819
6625 1018 817 6250 578987 711
5827 795 1034 8528 542945 717
6141 806 678 7453 530260 667
5439 953 713 6518 535142 654
5963 1204 722 6149 558045 831
6779 1222 742 7594 675675 657
5654 688 663 6667 605385 675
6183 1374 768 8396 610325 741
5769 1270 662 8522 594810 661
4895 897 967 6997 685037 726
5859 1051 824 7347 616939 770
6214 962 845 6808 609526 826
6059 748 867 6588 605518 818
6461 920 1040 8433 609300 862
6804 1187 851 7047 604827 708
6022 1180 813 7828 608385 806
7522 1000 793 8735 603305 768
6633 1529 801 8144 630592 765
6130 1084 792 7579 594029 785
7070 1037 799 8646 615033 722
6080 776 815 7912 600822 766
7106 1554 826 7819 607408 651
5925 901 696 7357 605380 988
8043 1398 954 8345 599472 682
6228 1159 749 7303 592432 806
6262 811 847 7242 627199 778
6475 1882 798 7285 639199 813
6837 967 1179 8042 600242 969
8583 955 798 7800 648033 673
5642 855 671 7368 594267 666
6332 849 668 7699 664324 828
5945 965 808 7639 654137 801
6460 856 704 7514 670687 706
6670 1027 839 8130 664613 677
6384 850 785 8158 639957 784
7067 1395 1206 7004 634925 685
6245 1139 714 8556 653784 842
6596 1372 829 8224 635300 764
7185 1141 735 7320 639449 737
6534 1114 833 7500 641922 715
5780 984 727 8293 647269 805
6787 983 1006 6524 660944 804
6212 1431 687 10305 640519 752
7142 819 1001 8197 679707 711
6263 761 769 7239 696547 648
5177 905 689 8823 625310 612
5751 952 637 7141 640633 699
6696 1217 805 9086 631495 624
6068 1081 722 7566 603074 631
5473 1012 760 7775 598585 627
5466 1245 781 8063 652065 599
6698 1075 899 8945 647545 720
9367 1015 880 10386 673140 611
6333 832 671 7459 638423 612
5493 1012 792 10118 646505 734
7180 981 831 9047 657592 631
6738 1126 1055 7978 668103 671
6203 1020 738 8246 657661 668
6094 1173 795 9046 647536 624
5107 889 1024 8890 653679 770
7361 1090 853 7440 658246 699
6143 1106 875 8549 665380 649
7486 1336 887 8643 674145 737
6097 1203 881 8390 653343 733
7253 1377 904 8554 629963 603
4917 1411 677 7301 613100 755
5204 938 689 9082 662174 625
5828 1513 900 9602 633697 670
6043 1036 756 8249 667229 686
5625 1734 937 9011 681937 693
7179 1249 862 8026 651262 640
5172 1033 752 7992 648172 735
6113 1622 877 7718 645562 706
7070 919 841 8118 666347 864
7417 1016 851 8563 656575 675
5975 928 857 8946 651574 857
6630 840 871 8093 607425 753
6103 910 750 7181 664253 840
8493 1644 946 10223 663749 677
5728 1099 931 8917 656202 685
5173 749 843 8037 730698 949
10638 1080 1226 10022 647311 776
5293 1195 995 7802 646212 761
6429 1221 817 8983 642705 739
6830 1104 847 9217 664963 863
5154 1149 848 8263 640277 800
6720 1149 810 8637 676537 893
6067 835 802 7964 649218 862
7653 1114 770 8592 641637 890
6988 1200 974 7738 637305 722
5805 946 958 8172 680538 776
6323 1157 841 7615 657134 769
6819 1008 963 9097 690059 1026
7643 1268 1200 9692 643395 745
5616 890 749 7787 694774 862
7238 1842 868 11058 625256 1054
6990 836 755 9850 672733 844
6813 1562 765 8245 639901 724
5627 1086 754 8569 658393 948
5643 995 779 8074 667067 709
5731 1343 725 7250 591153 748
6230 1300 800 8587 646397 863
6492 1059 913 9147 664801 877
5050 925 964 8518 635408 801
6542 817 805 14792 652096 943
5891 1506 746 9004 652598 774
6032 931 755 8002 643721 746
5487 895 841 8224 646314 748
6660 1025 902 9055 652142 812
5608 671 841 10322 668987 818
7198 840 913 8964 661208 728
7041 1227 892 9132 667303 880
5924 753 1008 8249 664870 757
7463 1000 943 8530 659252 703
5678 889 742 8873 663447 866
7550 1284 880 7452 662090 761
7274 1200 908 8966 654977 878
6918 1158 931 8381 669570 863
6700 1272 737 8483 661699 698
5892 1337 907 9098 662688 864
7031 1352 1031 8108 641617 1073
9348 1525 1204 10733 661132 860
6482 734 911 9719 663223 694
6537 1247 908 9535 616709 733
5770 1016 751 7355 654592 759
6663 1023 909 7560 664766 839
6944 1336 697 7698 661145 829
7174 1118 896 9107 656367 717
6937 1226 1000 11096 667366 840
6425 1357 1015 8591 678746 709
6163 823 1001 8195 624198 788
5639 908 899 9240 667274 910
6670 1163 1003 9358 668096 857
5939 811 979 7986 652568 722
5827 815 730 7910 684493 810
5919 1266 843 8423 698416 794
5510 1293 1037 8402 680195 617
4896 943 715 9333 652987 688
6137 923 835 7659 647356 691
6677 904 942 8906 704065 1127
9780 1152 1167 9746 668718 696
5754 952 725 7643 699819 607
6484 1391 1146 8974 651841 685
6308 839 779 8182 665837 681
6562 1290 875 8429 625906 634
