RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
2766 291 361 4716 42145 224
2683 365 358 4724 41984 220
2552 528 350 4855 43140 220
2544 449 349 5283 42601 219
2564 653 368 5367 41952 223
2720 422 407 4877 41861 219
2989 456 348 5662 42605 231
2630 289 353 5490 42655 221
2645 412 380 4796 43831 237
2937 333 370 4740 43647 232
2633 510 356 5436 43009 222
2662 455 384 5367 43276 223
2811 315 373 5383 42711 226
2907 526 364 4781 43035 224
2822 339 370 4920 42707 236
2702 561 360 5570 42138 226
2708 427 382 4906 42927 238
2661 537 374 5146 43421 243
2797 322 358 5312 43110 241
2806 464 374 4920 42809 224
2901 314 355 5745 44126 226
2894 569 369 5366 44906 236
2646 428 360 4940 45541 232
2738 512 359 4940 42442 235
2787 350 394 5921 44849 247
3193 592 378 5976 45229 254
2959 796 377 5699 44880 246
2942 339 368 4982 45071 254
3147 429 407 5915 45507 250
3137 466 415 5317 46053 252
2844 372 402 6031 45508 268
2935 591 378 4994 43967 270
2795 513 384 5369 43564 250
2752 394 371 5716 43483 254
2892 521 380 5727 45110 261
3092 367 373 5248 43358 255
2692 347 378 4928 43147 234
2833 462 360 4993 42806 241
2895 466 363 4863 43234 236
2875 347 372 4925 43096 237
2769 308 393 4872 43580 239
2759 386 397 5465 42766 230
2677 458 431 4819 42424 242
2959 370 379 6077 44547 261
2933 538 420 5725 43906 249
2817 447 396 5956 44156 266
2801 451 388 5658 42675 245
2698 425 365 5477 42926 249
2574 514 369 5328 42798 234
2861 353 367 5695 42806 233
2701 358 375 5112 42776 234
2742 568 371 5585 42541 235
2672 565 388 5005 42749 236
2789 642 363 5840 42289 257
2842 398 370 5653 42728 234
2686 399 368 5006 44914 248
2810 545 373 5628 44538 252
2987 352 373 5721 43749 244
2747 433 395 5598 42998 236
2890 424 668 5173 43056 247
2928 707 373 4936 43003 249
2819 332 372 5684 42978 247
2715 496 382 5702 42617 249
2881 407 376 5779 42294 254
2595 360 375 4988 43107 241
2864 352 391 5784 42217 249
2682 380 399 4998 43009 241
2730 501 400 5708 43144 240
2979 390 377 5733 45646 242
2847 345 724 5861 42468 241
2735 492 397 5082 43488 247
2699 445 396 5612 42177 243
2723 481 379 5257 43452 246
2965 513 389 5800 42842 267
2772 591 408 5760 44548 241
2877 654 376 5872 43731 263
2703 475 380 5158 42878 242
2737 655 406 5646 44394 245
2725 501 377 5115 43314 252
2718 344 376 5140 43374 244
2716 489 554 5072 42638 250
2628 315 378 5254 43175 250
2839 329 387 5998 43863 250
2767 463 406 5719 42583 245
2912 502 388 5210 43162 249
2637 438 386 5203 42668 249
2750 481 403 5269 42797 251
2722 617 382 5120 45442 263
2986 526 381 5953 43164 247
2824 695 386 5157 42310 262
2699 468 380 6032 42123 254
2836 572 379 5662 44308 267
2768 362 406 6010 43955 255
2774 651 407 5882 42895 270
2852 515 411 5756 42731 250
2848 442 394 5782 42522 248
2848 507 394 6222 43266 274
2831 657 412 6424 43536 271
2927 449 394 5969 44910 280
3006 485 399 6103 43324 267
3104 637 404 5188 42604 252
2815 361 711 5962 43256 259
2888 318 389 5882 44936 259
2832 662 410 5879 42877 252
2730 423 411 5897 42464 252
2891 426 418 5965 43213 264
2790 477 402 5637 43984 258
2811 609 407 6023 42648 269
2911 575 409 5159 42332 258
2870 333 394 6114 43066 261
3034 463 476 5203 43429 253
2905 417 399 6115 45059 269
2761 471 397 5262 43667 253
3093 369 418 6057 42244 257
2668 446 391 5853 41872 255
2635 518 398 5924 42901 257
2869 472 397 5765 43138 259
2754 415 408 5846 42746 257
2878 349 434 6076 43038 267
2830 455 417 5422 43864 258
2671 479 410 5422 43084 266
2883 412 439 5963 43463 260
2824 686 418 5853 43071 265
2867 529 444 5883 43557 265
2922 548 401 5976 42987 275
