RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
2294 324 624 7485 2 1534
2025 413 632 7386 2 1571
2080 402 607 7500 2 1555
2059 319 600 7392 2 1520
2093 367 610 7485 10 1523
2021 324 608 7447 10 1531
1999 328 608 7559 2 1512
2083 474 690 7459 2 1500
2079 361 682 7456 29 1499
2059 382 620 7408 2 1523
2042 329 597 7416 2 1484
2105 347 605 7470 2 1489
2004 338 586 7508 2 1522
2024 349 618 7446 2 1493
2021 316 590 7448 13 1508
2021 326 609 7399 2 1522
2082 302 610 7416 2 1553
2068 382 611 7477 2 1510
2081 329 608 7546 2 1503
1985 380 684 7403 2 1500
2061 337 602 7437 2 1494
2066 325 621 7376 2 1473
2059 359 607 7364 2 1522
2043 336 806 7412 2 1509
2132 367 630 7379 2 1486
2063 325 604 7435 2 1514
2101 286 592 7471 10 1485
1966 308 595 7385 2 1542
2075 317 600 7440 2 1504
2051 316 598 7354 2 1491
2101 317 597 7459 2 1503
2095 324 598 7309 3 1493
2087 295 580 7352 10 1478
2024 321 614 7395 2 1479
1995 428 619 7432 2 1504
2049 342 610 7374 2 1483
2059 327 610 7399 10 1489
2007 334 606 7398 2 1513
2026 479 595 7300 2 1504
2125 342 585 7362 13 1525
1978 462 586 7287 2 1491
2047 350 670 7532 2 1479
1987 327 600 7401 2 1497
2022 397 584 7335 2 1461
1990 332 595 7261 2 1487
2089 308 595 7322 2 1467
1994 365 615 7371 7 1484
1979 361 605 7306 2 1491
2114 322 592 7309 2 1492
2053 325 588 7277 2 1548
1908 332 601 7290 2 1470
2023 393 587 7367 2 1458
2091 366 586 7400 10 1474
