RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
1105 322 331 1745 3 245
1099 235 332 1520 2 242
1133 379 334 1549 2 243
1076 345 330 1506 6 243
1093 287 329 1839 2 242
1169 207 321 1524 12 232
1197 360 319 1599 2 233
1187 274 318 1635 2 232
1117 281 319 1464 2 230
1014 251 318 1752 2 231
1068 242 315 1650 2 239
1031 263 324 1607 2 228
1080 327 315 1577 2 233
1038 199 313 1554 2 229
1077 258 313 1544 2 230
1054 326 312 1542 2 229
1145 216 327 1605 3 239
1156 221 320 1643 5 240
1246 302 322 1857 3 227
1102 255 316 1504 9 230
1131 327 312 1450 3 230
1115 331 311 1526 2 226
1045 258 308 1497 5 239
1097 359 306 1468 3 225
1087 315 307 1589 3 227
1135 226 305 1466 3 227
1195 341 300 1624 3 219
1112 295 301 1570 3 223
1103 244 295 1515 3 215
1165 219 271 1546 11 191
1162 384 274 1502 3 195
1079 248 271 1500 3 194
1183 277 274 1429 3 194
1112 278 267 1527 3 190
1122 216 267 1475 3 188
1162 248 269 1485 3 192
1210 295 265 1475 2 186
1187 242 270 1495 2 189
1198 234 267 1544 4 192
1185 253 275 1511 12 199
1097 212 267 1466 3 191
1184 282 264 1412 9 184
1142 249 261 1444 2 203
1167 257 267 1434 2 209
1187 199 264 1505 9 190
1153 236 278 1490 4 203
1164 288 276 1479 3 202
1034 231 277 1422 2 203
1081 243 279 1504 3 206
942 303 276 1528 3 206
1026 212 271 1503 9 200
1147 316 266 1505 48 198
1013 303 262 1501 9 189
1196 268 243 1462 2 171
997 352 224 1505 3 154
978 255 223 1488 8 152
1061 290 221 1533 2 147
1064 312 217 1511 2 148
1040 286 223 1530 3 154
1125 258 222 1499 2 153
1005 243 220 1501 6 152
1174 292 234 1528 2 163
1095 226 227 1563 2 160
990 268 228 1503 2 160
1156 236 228 1555 6 160
1050 222 219 1488 2 152
1092 268 222 1548 2 155
1107 293 207 1508 5 140
1071 242 205 1600 16 154
1273 268 222 1541 3 140
1096 240 210 1506 17 140
1083 216 207 1473 3 144
1103 281 205 1458 10 141
1048 340 209 1517 2 141
1140 268 196 1486 2 131
1096 270 181 1488 9 120
1048 287 178 1492 2 115
1086 231 175 1455 7 113
1124 221 159 1435 8 93
1106 233 159 1303 3 93
