RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
2938 386 4231 27968 8 13
2949 445 3701 28269 4 16
2811 414 3494 26132 5 25
3285 464 4293 26331 41 19
3331 402 3625 30833 13 70
3899 413 3599 41132 5 17
3034 383 3348 28945 5 16
6150 408 4783 31038 5 24
3607 574 4111 28730 6 16
2600 344 3857 24852 15 19
2613 425 3711 31502 8 20
2766 392 3750 28858 10 17
2907 345 3467 26412 6 18
2642 470 3750 27546 6 17
4076 395 3947 30397 21 19
2799 401 3485 28448 13 53
2801 455 4444 27842 12 17
2772 447 4165 28553 7 18
2671 425 3646 27134 7 19
3250 589 3825 28500 6 22
2642 469 3790 28576 13 16
2924 537 3599 32023 5 17
3771 547 5516 32369 5 21
2568 472 5206 28682 4 18
3303 476 3824 29592 10 15
2660 495 5044 29228 5 16
3145 397 3616 26653 5 19
3083 394 4613 29150 17 18
3801 429 4064 28327 12 23
2644 397 5114 29801 6 21
3728 623 3581 29455 10 25
2732 388 3976 26952 10 18
3188 399 3481 28197 6 26
3991 392 3666 27514 5 17
3717 407 3354 28758 14 17
3274 467 4215 29733 4 17
3238 396 4089 27285 11 15
3244 443 3661 27142 6 17
3273 445 3747 34542 6 18
3275 448 3902 27345 8 15
2886 465 3702 26446 6 18
2666 557 4158 32377 8 21
2698 480 4297 29236 7 25
2782 370 3954 31891 6 26
3166 494 3992 27405 9 21
2568 419 3942 26216 4 18
2801 387 4181 28848 4 17
3251 404 3677 27177 12 16
2760 441 4084 26869 4 14
2700 437 4099 28129 5 17
2663 456 4320 28262 3 18
3166 451 3693 27029 21 20
3194 377 3334 26932 16 16
3014 400 4210 28553 4 19
2895 408 3492 25012 10 17
3798 376 3463 28854 6 22
2992 418 3782 26017 5 16
2651 368 3718 25648 15 29
2618 348 4403 28642 8 20
2557 358 3496 34310 11 29
6251 432 4280 36253 23 24
3310 671 4609 28085 12 19
2924 381 5109 32611 12 22
4120 405 3660 27269 6 18
2853 362 4797 27466 6 19
3081 368 3435 31606 4 20
2992 390 3427 26621 14 16
2636 390 4400 30058 6 16
2574 457 4095 29674 6 16
2810 395 3638 28617 7 18
3456 659 3934 27181 10 15
2975 470 3999 28058 12 25
3118 399 3969 24601 4 15
2782 372 3504 30033 89 78
2818 616 3803 36006 6 31
4133 1025 3873 28014 7 21
3453 379 3437 29057 7 17
3263 518 3705 31177 10 21
2951 420 3536 27162 6 20
2551 354 3990 26504 9 17
3089 439 4372 27831 4 17
3302 457 3988 27076 5 24
2670 353 3999 26862 9 25
2893 444 3727 27731 5 20
3313 428 4141 27675 7 23
3487 384 4475 30878 15 24
3121 494 4779 30196 5 18
3008 361 3500 25331 7 25
2919 458 4475 31841 7 28
3470 422 4400 34283 9 21
2674 400 3834 26282 11 18
2650 364 3527 25010 9 21
2581 378 3426 24885 6 22
2726 490 3555 26351 7 17
3182 419 3633 42507 10 18
2788 407 3470 64351 6 51
7855 1871 8932 83185 6 20
