RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
1395 284 461 2991 38225 72124 10313
1317 218 451 2968 30885 71745 11042
1308 203 448 2924 31648 71919 11236
1298 202 473 3007 33827 73586 10322
1421 204 489 3008 30743 72915 10394
1289 201 448 3007 31925 71664 11305
1393 199 445 3002 30327 71253 10061
1285 201 471 2954 30462 71625 10099
1303 331 454 3045 31338 71440 10251
1302 203 451 3005 31768 71445 10345
1291 336 475 2967 30623 71244 10290
1297 207 453 2994 30792 71257 10222
1301 200 456 2968 30549 71375 10166
1293 303 451 2973 30505 71508 10252
1294 363 455 3009 30397 70926 10034
1292 319 452 2975 29946 72753 9818
1316 230 471 2993 31800 71232 10816
1306 199 455 3053 31315 73175 10424
1318 224 453 3081 30579 71065 10211
1448 201 486 3158 31626 73916 10740
1402 204 505 3240 50397 72405 11012
1310 219 483 3092 31001 87306 10541
1457 210 467 3066 31874 79008 12736
1426 222 490 3467 38479 94028 12575
1330 211 459 3972 33212 77691 10485
1320 207 454 3086 37900 78467 13457
1300 326 507 3038 31819 70412 10382
1300 204 458 2992 30572 70158 10118
1291 202 455 3253 30252 70186 10203
1289 324 456 2987 30755 69409 10425
1295 200 457 2992 32078 69592 10525
1330 201 459 2972 30720 71104 10266
1330 257 461 3023 31672 68839 10430
1293 201 457 3018 30449 68924 10219
1294 336 458 3124 63298 88448 12805
2530 741 670 4816 35141 84613 11171
2604 581 775 5538 62602 71899 11876
1523 320 528 3223 33965 71820 12219
1393 358 505 3022 32406 69773 10643
1310 206 503 3154 33651 68882 10945
1311 221 488 3038 31746 67575 10586
1299 201 458 3023 30994 67167 10315
1301 204 460 3026 30677 68166 10278
1337 187 494 3034 30903 66658 10490
1293 206 459 3038 30636 67081 10250
1370 205 480 3064 31003 66768 12166
1394 202 466 3037 30936 66190 10342
1335 206 491 3019 35636 70747 10860
1354 221 490 3022 31973 66234 10494
1379 203 469 3071 31920 67241 10868
1334 332 468 3033 30980 66588 10421
1301 203 464 3047 31420 66244 10901
1312 205 463 3137 31393 65192 10681
1395 204 462 3083 33256 65440 10283
1302 331 464 3027 30580 66287 10072
1298 202 462 3020 30291 67579 10148
1297 201 461 3042 31560 68076 10612
1413 214 459 3158 31503 67840 10227
1309 204 462 3062 30199 66763 9873
1404 201 464 3074 30909 67351 10041
1364 205 462 3038 30647 67958 10061
1295 202 465 3080 30371 68984 10487
1313 306 462 3219 31212 69453 10281
1312 205 467 3332 31186 69080 10596
2413 211 475 3137 34787 69921 10316
1368 223 492 3068 30782 70254 9902
1295 212 487 3041 31253 70920 10494
1331 204 471 3252 33902 70057 10226
