RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
12 28 20 13 51 15 61
12 18 16 11 51 16 41
13 13 16 13 51 16 38
13 15 16 11 51 16 50
12 14 16 13 51 16 61
12 18 16 15 51 16 52
11 15 16 14 51 16 38
13 14 16 13 51 16 34
12 20 16 12 51 16 54
12 15 16 13 51 16 54
14 14 16 15 51 16 42
12 16 16 15 51 16 40
13 14 16 14 51 16 40
13 17 16 13 51 16 60
13 16 16 15 51 16 42
12 15 16 15 51 16 55
12 25 16 13 51 16 49
11 15 16 15 51 16 39
11 24 16 13 51 16 53
12 17 16 15 51 16 52
11 18 16 10 51 16 39
12 13 16 13 51 16 61
12 29 16 15 44 16 48
12 22 18 11 44 16 37
11 14 13 12 44 16 39
10 13 15 12 44 16 35
11 15 16 13 44 16 32
10 15 17 11 44 16 54
13 20 16 11 44 16 37
13 16 12 11 44 16 48
12 15 17 10 44 16 49
11 14 16 11 44 15 36
11 14 15 10 40 15 41
11 37 16 10 40 15 31
11 28 15 11 40 15 36
11 15 16 11 40 15 29
12 14 12 11 40 15 37
12 34 16 11 40 15 37
10 14 16 11 40 15 36
11 25 14 11 40 14 34
10 24 16 10 40 14 28
10 27 16 10 40 14 40
11 15 16 13 40 14 42
11 17 16 11 40 14 33
11 14 16 11 40 14 38
11 13 16 13 40 14 37
11 24 16 12 40 14 36
13 17 16 11 40 14 43
12 17 16 10 40 14 37
12 22 16 11 40 14 37
11 19 14 11 40 14 42
12 14 16 11 40 14 39
10 30 16 11 38 12 38
14 23 15 13 38 12 40
11 22 16 11 38 12 38
11 18 12 11 38 12 38
11 15 16 13 38 12 48
11 21 16 11 38 12 37
11 24 14 12 38 12 36
10 35 16 11 38 12 38
11 29 16 11 38 12 34
12 15 16 11 38 12 34
11 13 16 11 38 12 28
11 22 15 11 38 12 33
11 20 13 11 38 12 44
12 23 15 11 37 12 36
11 22 12 13 37 12 36
11 28 12 11 37 12 36
13 15 16 13 37 12 36
10 18 16 13 37 12 31
12 17 16 11 37 12 40
13 14 15 12 36 12 41
11 16 16 11 36 12 36
11 16 16 10 36 12 44
9 13 12 11 36 12 37
10 14 13 11 36 12 29
11 16 12 12 36 12 25
12 28 16 13 36 12 32
11 29 16 11 36 12 38
11 12 16 13 36 12 36
11 25 16 13 36 12 40
13 21 12 13 36 12 26
13 15 16 11 36 12 31
11 16 16 11 36 12 32
11 14 12 13 36 12 35
11 20 12 11 36 12 34
12 16 12 11 36 12 34
12 13 16 13 36 12 40
11 15 14 13 36 12 37
12 26 15 10 36 12 28
11 17 12 13 36 12 35
10 17 16 11 36 12 33
9 23 15 10 36 12 36
11 19 12 12 36 12 37
11 13 16 12 36 12 36
11 16 14 10 36 12 37
11 14 16 11 36 12 44
13 15 16 12 36 12 31
11 32 14 11 36 12 37
11 14 12 11 36 12 35
11 32 16 11 36 12 25
11 20 16 10 36 12 43
11 17 16 13 36 12 35
11 12 12 11 36 12 43
9 12 14 11 36 12 40
10 12 12 10 36 12 36
10 22 16 10 36 12 37
10 15 15 11 36 12 31
12 15 16 11 36 12 35
10 16 16 12 36 12 36
11 16 12 11 36 12 34
10 16 16 11 36 12 34
12 34 16 11 36 12 43
11 12 14 11 36 12 43
12 14 12 12 36 12 36
11 23 12 11 36 12 36
12 28 16 11 36 12 37
13 14 16 10 36 12 32
12 13 16 11 36 12 36
10 15 16 11 36 12 37
11 25 16 11 36 12 29
10 15 16 13 36 12 37
11 22 16 11 36 12 35
12 15 16 13 36 12 34
12 13 16 11 36 12 36
11 16 15 12 36 12 37
11 12 16 12 36 12 32
11 15 13 11 36 12 42
12 14 16 11 36 12 36
12 17 14 11 36 12 34
12 12 16 12 36 12 42
11 15 16 11 36 12 39
12 15 16 12 36 12 37
11 31 16 11 36 12 25
11 13 13 11 36 12 38
10 15 15 11 36 12 32
11 13 14 13 36 12 36
12 15 16 11 36 12 42
12 21 16 13 36 12 43
10 21 12 12 36 12 37
12 15 16 10 36 12 31
12 15 16 12 36 12 42
12 28 16 10 36 12 34
11 13 16 11 36 12 34
10 15 15 10 36 12 36
12 15 16 11 36 12 34
11 18 12 11 36 12 37
11 18 16 12 36 12 36
11 20 15 11 36 12 37
12 22 12 11 36 12 35
11 15 16 11 36 12 41
11 15 12 11 36 12 40
10 12 12 11 36 12 31
11 15 16 12 36 12 33
10 25 16 13 36 12 28
11 15 15 11 36 12 34
11 18 12 12 36 12 39
11 15 16 13 36 12 34
11 34 12 11 36 12 33
10 22 13 10 36 12 37
10 17 16 11 36 12 38
11 28 16 11 36 12 36
11 15 16 10 36 12 34
11 16 16 11 36 12 36
10 17 16 10 36 12 34
11 29 13 11 36 12 39
11 14 14 9 36 12 30
10 14 15 12 36 12 36
11 13 15 11 36 12 38
10 15 12 10 36 12 43
11 16 15 11 36 12 38
11 28 16 12 36 12 38
9 26 16 10 36 12 37
10 14 16 12 36 12 33
12 22 13 12 36 12 35
11 14 15 9 36 12 37
11 15 12 11 36 12 26
11 13 12 11 36 12 33
9 15 14 11 36 12 38
10 15 14 11 36 12 37
11 15 13 10 36 12 30
10 13 12 10 36 12 34
12 26 13 11 36 12 41
10 17 14 10 36 12 44
10 33 15 13 36 12 34
10 15 15 11 36 12 34
12 16 15 10 36 12 34
10 14 14 11 36 12 37
12 15 14 11 36 12 30
10 15 13 13 36 12 36
10 18 13 11 36 12 39
11 15 12 13 36 12 27
11 26 13 12 36 12 46
12 33 14 10 36 12 34
10 27 15 12 36 12 34
11 22 12 10 36 12 46
12 15 15 13 36 12 37
10 16 14 11 36 12 45
12 14 14 11 36 12 31
11 14 12 11 36 12 37
10 14 13 10 36 12 36
11 30 12 9 36 12 37
10 16 13 10 36 12 25
11 31 12 10 36 12 36
11 16 12 10 36 12 35
11 26 12 11 36 12 34
9 33 14 10 36 12 37
11 15 13 13 36 12 44
9 23 14 11 36 12 35
9 15 12 11 36 12 40
10 11 14 11 36 12 37
12 29 13 13 36 12 44
9 15 12 11 36 12 35
12 22 13 11 36 12 36
10 20 13 11 36 12 40
11 13 13 11 36 12 33
9 19 13 12 36 12 30
10 17 14 12 36 12 35
12 32 12 13 36 12 30
11 15 14 11 36 12 39
11 15 13 10 36 12 24
9 13 14 13 36 12 35
9 14 14 11 36 12 38
10 33 14 11 36 12 32
11 13 14 10 36 12 25
9 23 12 13 36 12 45
11 15 13 12 36 12 36
11 11 14 11 36 12 33
12 12 12 13 36 12 33
11 16 14 12 36 12 37
9 28 14 10 36 12 30
9 15 13 10 36 12 38
11 33 14 10 36 12 41
10 12 12 9 36 12 37
9 15 14 9 36 12 46
11 11 13 11 36 12 39
12 15 14 11 36 12 37
11 13 14 10 36 12 32
10 10 12 9 36 12 37
11 15 14 13 36 12 25
9 11 14 11 36 12 36
11 17 14 13 36 12 35
10 13 12 11 36 12 38
10 14 13 13 36 12 36
11 16 14 9 36 12 36
9 18 14 10 36 12 38
8 17 14 11 36 12 36
10 34 12 12 36 12 34
9 14 13 10 36 12 37
10 14 14 9 36 12 30
9 34 12 13 36 12 44
9 17 12 9 36 12 37
