RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
6 22 8 6 64 8 27
7 34 8 7 63 8 24
7 11 8 6 62 7 22
8 29 7 7 61 7 25
6 60 7 5 60 7 26
6 59 7 7 59 7 27
5 58 7 6 58 7 19
6 38 7 7 57 7 19
6 51 7 7 56 7 28
6 11 7 5 55 7 24
5 23 7 5 54 6 16
5 15 6 6 53 6 28
5 27 6 5 52 6 20
5 15 6 4 51 6 24
6 15 6 5 50 6 24
6 42 6 5 49 6 17
4 14 6 5 48 6 23
5 11 6 4 47 6 20
5 29 6 4 46 5 17
5 45 5 5 45 5 30
5 15 5 5 44 5 21
4 12 5 5 43 5 17
4 20 5 5 42 5 30
4 17 5 4 41 5 16
3 15 5 5 40 5 23
4 10 5 4 39 5 19
4 14 5 4 38 4 18
3 14 4 5 37 4 17
4 12 4 4 36 4 16
4 23 4 5 35 4 17
3 13 4 3 34 4 16
3 32 4 3 33 4 16
4 32 4 3 32 4 16
3 12 4 3 31 4 31
3 13 4 3 30 3 30
3 23 3 3 29 3 29
4 10 3 3 28 3 28
2 27 3 3 27 3 27
3 11 3 3 26 3 23
3 9 3 3 25 3 25
3 10 3 3 24 3 24
2 7 3 3 23 3 22
2 5 3 3 22 2 22
2 17 2 3 21 2 21
2 20 2 3 20 2 20
2 11 2 3 19 2 19
2 18 2 3 18 2 18
2 13 2 2 17 2 17
2 6 2 3 16 2 16
2 7 2 3 15 2 15
2 6 2 2 14 2 14
2 6 2 2 13 2 13
2 10 2 3 12 2 12
2 11 2 2 11 2 11
2 4 2 2 10 2 10
2 9 2 2 9 2 5
2 7 2 3 8 2 8
2 3 2 3 7 2 7
2 2 2 2 6 2 6
2 2 2 2 5 2 5
2 4 2 2 4 2 4
2 2 2 3 3 2 3
2 3 2 3 3 2 3
2 2 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 2 2 3 3 2 3
2 3 2 3 3 2 3
2 2 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 2 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
2 3 2 3 3 2 3
