RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
5659 981 688 7248 719139 80302 62198
5659 1079 682 7137 755308 117396 67933
5858 834 720 7974 756833 79594 65352
5917 1040 825 6513 738573 91263 53434
6048 889 689 7763 713129 81949 53836
5781 805 694 7400 775887 107362 71353
6736 1075 700 7248 836584 91355 71884
5289 1379 1285 8802 785865 91936 64371
8811 996 715 8369 820577 83562 64436
5618 1100 693 6358 804288 95696 79312
5912 909 715 7935 733860 83007 57005
5670 1132 670 7345 732051 87519 53587
5776 1096 698 7969 717222 83377 56696
5983 898 699 7248 716501 88945 53644
5890 832 667 7888 767701 95613 58432
5933 839 811 6883 812284 90798 88409
4621 1133 799 8948 829851 86992 71566
6628 849 695 7196 807872 101491 85662
5841 1177 696 6536 737301 99454 74790
5851 1022 686 6216 729009 95516 56887
4980 1152 767 7680 759402 130189 55941
6848 1138 1159 12234 876740 113746 79752
4964 1264 701 6654 981799 91252 147744
5708 1161 698 6239 882273 95942 64482
5703 960 685 7964 758286 82505 57052
5462 1333 692 7561 886318 130425 101539
6790 1044 783 21760 969699 102271 108503
11315 1386 803 9749 787227 91850 60004
5710 891 705 7315 754070 89220 60788
4692 857 705 7560 806223 99812 74886
5608 1019 710 7926 784579 122976 69419
5970 1212 702 7459 781052 108210 77955
5390 892 700 7709 768345 91605 98077
5877 1023 696 7513 727170 106850 70654
6595 869 704 7601 807262 104236 70837
5773 1026 703 7681 823991 111765 88189
5592 1195 1088 8558 752134 99681 63568
5810 1360 700 7813 744555 93583 56401
6335 3865 716 9380 788436 94619 56095
5762 785 728 8494 761981 112610 63406
5918 918 734 7980 773898 102426 63805
7308 950 715 7065 943367 126574 83119
12643 3549 2009 13728 826624 91734 68882
6395 974 706 5970 729663 95176 71293
5932 947 704 8097 756053 121752 58787
6170 1072 733 8514 863659 123175 74880
6304 926 769 10737 862373 94984 74547
6026 773 715 7680 939962 121623 91261
9512 2570 3029 10728 8289497 100504 6812651
6162 1150 1078 10978 1411451 168434 566597
6574 1064 795 7870 1644266 99506 542430
6212 1022 779 8836 1599611 108771 619674
5949 944 780 7727 1512137 98642 630431
6536 1015 781 8049 1024711 113862 125670
7617 1070 1165 10662 1111432 118333 105572
6373 1281 825 8644 995336 109063 71486
6349 1322 821 8873 1081863 107417 86701
6230 1229 821 8263 1025493 136473 97021
7524 1398 847 9218 1025445 102872 150429
5005 869 790 7628 1055089 105047 70077
5910 932 790 6699 961794 102987 80749
5969 1084 795 8168 970560 109726 77951
5631 1246 845 8343 963927 117197 74719
6898 1125 847 8812 979322 114703 84346
6205 1387 839 8208 1007395 120942 90376
6087 2331 856 8915 1030514 134263 165311
6071 1001 841 8787 1220105 114366 226766
6525 1242 825 8259 1011041 109333 69165
6249 1071 847 8769 1022061 139759 102149
6071 971 834 7019 936592 111085 70312
5872 1070 787 8024 956237 111922 112097
6314 1038 888 8550 6162262 126071 5309619
6229 1009 855 6937 1175889 109975 88152
6477 1123 1690 12499 1141176 107667 91623
5910 1475 864 6734 1088992 115487 81549
8034 2370 1072 8936 1172829 124630 147949
6063 859 900 8486 1317271 114119 110664
7930 2039 903 8807 1122795 120881 100877
6458 1184 849 7903 1361934 141110 318864
6423 1276 887 8315 1208981 117654 134142
6427 1177 900 8818 1306719 123124 251855
7239 1299 947 8384 1681897 129755 340339
5684 1229 1013 9402 1518709 125402 204547
6440 1081 942 8174 1160641 124071 94990
6614 1163 947 8436 1104280 122112 111072
6227 985 937 8863 1074575 123905 81406
6706 1491 984 8884 1078610 122002 75927
6419 1129 944 7913 1071801 116805 83013
6351 1012 952 8141 1094409 120055 86058
5281 1234 900 8508 1136021 142414 101872
6057 1428 979 9751 1140157 121332 80157
6048 1311 897 8076 1065714 119184 83539
6154 931 910 7840 1132259 134565 92402
7140 1183 997 9482 1293803 158027 175606
6973 1610 951 8845 1470994 138120 160940
6357 1079 946 8466 1366035 166077 128152
8202 1315 959 8735 1344876 129043 113203
6625 1242 1052 8191 6839039 126845 5403157
7546 1398 1702 11783 1460755 152157 144157
6171 1505 1053 8748 1931440 182930 651355
10045 2175 1689 10734 1522570 165266 135847
8910 2425 1024 9435 1549725 130061 210508
6244 1323 980 8429 1471213 135932 253675
6804 1019 989 9381 1353978 139017 142843
7617 1905 1079 8466 1538631 144529 133227
6490 1508 994 8644 1488288 144237 253427
6712 1480 970 9381 1460564 136242 118904
6324 933 979 8549 1464470 133505 146641
6998 1416 1253 13168 1493650 139222 155774
6845 924 976 9649 1530299 149767 176951
6785 1468 1242 10893 1430300 176614 107831
7737 895 984 8522 1529286 166698 169556
6390 2044 1061 9245 1473887 217973 132801
6844 1346 1027 9916 1485812 130776 120183
6680 1182 974 8774 1402836 152809 113762
6830 1340 1035 8940 1432690 133124 117363
6537 1328 970 8693 1454657 147046 133647
6761 1262 980 8794 1425095 138948 111517
6924 1462 1029 8815 1417536 146308 114008
10638 2607 1692 15049 1478546 156495 146850
6771 1450 1037 8642 1377209 207111 169095
7926 1661 1062 10916 1467618 132196 120821
6252 1506 975 8559 1422118 150135 97727
6764 927 980 8723 1705798 134458 132287
6864 1427 980 8611 1287455 199587 88176
12373 2927 1037 40051 1616392 136146 126222
6544 2369 973 8411 1305109 140883 95141
5530 1067 987 8664 1292490 131569 108004
6427 1158 979 8869 1324588 144990 100701
6832 1074 983 8409 1278206 131937 95767
6175 1069 978 8572 1332147 143234 108498
6312 1194 993 8357 1427234 185157 148462
12364 2474 1113 14138 1365534 146393 115798
6206 1188 984 8706 1274909 140053 91708
6293 956 981 9366 1296963 150751 92741
6587 1210 982 8479 1267081 159629 110069
7447 1255 1034 9564 1434415 159580 136852
6095 1255 989 8345 1287919 151597 100458
6780 1267 995 8718 1291673 155022 118461
5955 1208 1000 8643 1325404 147301 108002
5145 942 983 8623 1272837 153359 92099
6245 1482 983 8188 1420697 161071 163108
6627 1277 1045 9244 1322212 150897 106050
6597 1001 990 8283 1302043 141543 115145
5512 1298 1016 8633 1580167 155150 384347
6788 1255 1010 9000 1267688 141746 96469
6610 1037 981 9083 1260763 159011 107731
5550 1240 1025 8975 1270184 146151 102234
5408 1190 1013 8702 1312717 162317 166246
6372 1069 1027 9028 1292836 141567 99943
6292 1100 977 8474 1270327 154544 93845
6340 1084 1018 8530 1345017 144579 96700
6652 1302 1025 8608 1278061 156550 88741
6315 1198 984 8363 1259069 138797 98292
5943 1136 1029 8751 1268343 153510 92088
5622 1046 1027 8912 1285525 137770 88201
6505 957 984 8690 1285208 153440 91423
5328 1225 1021 9057 1236775 139247 90463
6025 1104 983 8714 1287484 152085 99614
6060 1033 1032 8608 1367195 151872 214668
6198 1200 1015 8494 1276335 155464 94279
5778 1093 1023 8290 1323022 152844 117763
5243 1355 1078 8866 1261109 154929 88323
6005 1072 1023 8479 1254311 163316 97523
6600 1258 1077 9131 1307586 160055 133863
6039 1039 1030 7293 1265368 153188 113157
6948 1168 1077 8426 1247763 164485 112938
6052 1080 1030 8750 1241403 157916 110708
6333 1495 1122 9558 1512433 163642 305281
6255 1021 1112 8901 1657218 150453 470909
6800 897 1062 7234 2198117 172450 864619
5201 994 1086 8450 1357299 158104 157155
7096 1195 1145 8974 1297537 167494 163691
6634 1197 1092 7056 1289020 252849 215577
9633 1711 1131 8460 1285109 178467 138008
6454 1099 1099 7164 1282182 156413 90219
6682 909 1148 9623 1487949 178898 115757
7042 1426 1142 8113 1301626 153576 101830
5518 996 1091 8332 1402888 180116 111893
5718 1144 1142 9692 1308951 165266 99239
6373 938 1150 8941 1261698 175005 90196
6864 1517 1207 8230 1271356 165810 106767
5359 947 1093 9593 1265639 170901 92854
6447 1505 1103 8463 1240132 155167 98605
5387 2011 2238 7266 1363687 187947 146236
7206 1485 1139 8875 1452951 198663 130610
11946 1726 1154 9387 1466841 179794 128702
5352 942 1104 8741 1389762 178497 166662
7301 917 1191 7979 1355477 233558 139348
10275 1362 1682 10234 1618359 180244 110609
6231 1041 1109 8451 1277718 182691 95362
6263 1485 1115 8752 1383538 163618 121367
6364 1155 1108 7895 1271604 174356 115635
6774 1177 1168 8836 1358389 174625 120523
6658 1547 1163 8259 1357388 255145 110186
12752 1648 1156 9787 1414550 175242 167085
7436 1148 1154 8736 1517862 214554 121000
8470 2862 1683 10668 1671079 206132 262996
8041 1875 1310 9421 1746698 242581 319969
9344 1053 1129 14921 1587150 182453 288557
5942 1031 1105 8621 1647840 255493 223098
7557 1453 1098 9258 1505814 172511 125528
6049 1090 1126 7776 1438934 188228 100911
6738 1117 1066 9040 1294701 173918 93718
5128 1137 1049 7956 1285005 220385 92130
7385 1339 1075 8895 1991012 273846 852628
10141 1405 1446 10462 2323790 204859 727850
6628 1168 1159 7796 1360594 173066 126495
6777 963 1168 7800 1463024 198133 168192
7158 1049 1116 9062 1524442 216841 137762
7309 1252 1112 12326 1605048 244299 175097
7348 1182 1112 8728 1427091 205176 136321
6833 766 1112 7863 1423402 205858 105250
7185 1119 1139 8241 1451939 198707 153337
9480 1148 1220 7949 1367937 197406 135695
7020 990 1125 9990 1431061 241278 168683
6263 1105 1180 8768 1426950 205275 133596
7073 1396 1297 9768 1339256 183675 100319
6745 1555 1106 7808 1462463 223795 122061
7163 1077 1134 7829 1798665 194663 263926
6588 1082 1124 8425 1663251 237374 119625
6900 798 1207 10102 1293438 179997 92732
6720 1577 1121 8309 1569452 210062 169778
6986 1129 1121 7926 1435549 196790 131779
8712 1349 1825 7909 2186121 259420 701983
9522 1520 3019 11887 1391761 234972 165638
5455 869 1240 7971 1565991 243116 161573
6633 960 1242 7825 1463968 232286 139904
7375 1456 1307 8359 1534891 278438 133229
7268 964 1250 11807 1423805 227671 196167
6547 1447 2181 14216 1522233 254436 110418
9677 1558 1401 13861 1432764 242082 129540
7500 1612 1345 10767 1471755 258939 130261
14149 1027 1242 10408 1382914 199586 154153
5355 1158 1245 8011 1598016 217165 208235
6993 888 1249 8034 1560893 227911 173643
7088 1399 1256 9869 1638299 243822 141366
7768 1675 1454 8814 1575583 255886 164561
13588 1848 1572 12158 1734083 320727 159587
14569 3163 3572 16134 2568797 253903 214776
7211 1415 1340 8241 2232973 228410 198348
10471 1168 1674 12597 1593780 207890 135183
7486 1073 1369 10282 1576878 244310 121283
9446 3059 2907 9311 1557235 268169 158666
10095 1677 1391 14919 1451636 241087 130370
9398 2487 2073 10430 1852143 203013 157005
6882 975 1279 9252 1392801 219706 140164
7400 1276 1398 8728 1706732 239183 370871
8913 1394 1682 9276 1626931 245486 133399
7369 960 1377 8249 1557662 218748 154198
7428 1244 1371 10255 1499464 269309 127568
8209 1407 2611 14333 1431124 198851 107585
6751 1056 1305 10027 1660187 229903 133314
6817 1444 1285 7776 1541683 215080 99293
7112 1157 1373 10220 1733723 279806 172776
10062 1197 1467 13244 1600851 245425 141029
9650 2634 1416 10746 1476985 224830 132122
7018 1002 1370 10437 1397938 229261 122204
7554 1306 1454 12021 1464662 262489 151771
7295 1327 1369 8539 1350262 200574 97227
6903 1003 1291 9804 1458002 249535 139482
11762 930 1397 9226 1559018 234424 168621
10990 2114 3323 14900 1514215 260510 142029
6876 741 1304 8230 1566230 208580 161057
7288 1080 1397 8280 1397551 292685 119248
8547 1301 1414 8656 1507806 236197 125540
7572 1226 1420 15936 1516250 227876 176995
6675 1017 1289 7813 1434850 224999 141248
8964 1291 1433 10412 1752656 261404 412733
6661 1113 1325 10014 1662371 322481 180770
9964 1026 1470 11404 1693640 377661 186314
7925 2027 1936 15159 1626901 243758 144851
7130 1082 1313 8295 1565187 235717 154877
7250 1173 1330 9881 1709021 230252 209407
7632 1320 1390 10661 1717992 335981 217969
9562 2318 1821 14531 1432785 225369 125345
7272 955 1397 8748 1358714 237596 108377
6987 1082 1390 8652 1866200 228307 157517
8093 1300 1324 10144 1492951 233785 104258
5925 877 1322 8410 1343749 219833 103038
6940 1262 1397 8601 1585755 237496 125862
7334 1185 1334 8003 1348155 320161 92111
9912 1378 1787 10915 1476989 250016 122710
6996 1176 1400 8572 1363610 207855 95613
6655 1155 1331 8424 1354417 242217 98894
7352 1334 1389 10564 1293593 231953 100791
7711 1268 1416 10863 1714647 283493 197506
6872 1393 1357 8773 1564094 274377 151726
6111 1665 3123 14734 1513114 244891 93557
7492 1174 1399 8393 1469045 216706 107403
6520 1506 1329 8021 1409749 247687 114611
6992 1087 1833 10397 1588166 224495 120720
7090 1694 1417 8730 1512451 243359 124720
6656 1174 1322 10032 1349985 216588 103235
6675 1224 1334 9969 1776683 271628 176273
7183 1253 1380 8320 1991138 238110 521455
6646 1449 1340 10081 1543631 264607 150148
7385 1940 1519 9952 1681063 237037 178655
7459 1125 1474 11086 2367015 303781 956518
7530 1473 1494 11687 1513143 263281 130435
7652 1638 1617 10910 2524571 249455 920624
7345 1621 1443 11288 1443764 217290 139677
6881 1028 1349 8174 1385773 249438 153664
6540 1191 1349 8185 1405352 257862 120514
7019 1333 1345 9912 1436310 251813 131885
6910 1273 1346 9976 1316824 220282 107797
7299 1277 1421 8758 1361846 245878 124348
6594 1133 1345 7872 1377774 232097 162809
7001 1585 1416 9936 2000302 236750 774808
6825 1186 1358 7985 1331519 221735 103846
6630 1026 1350 9967 1314667 239088 91005
6927 1377 1361 10017 1293067 221224 96409
6833 1397 1337 7899 1316411 239383 93497
7055 1005 1353 9639 1275184 220117 90405
6626 1267 1290 7756 1295012 239773 91479
7193 1363 1350 10211 1286149 230198 116527
7370 1120 1424 10369 1303113 243085 99309
6567 921 1305 9953 1331916 240942 100973
7551 1294 1433 8571 1333778 236116 102044
6759 1014 1364 8090 1318866 221467 126219
7307 1256 1298 9919 1283902 247218 103916
7267 1682 1423 8175 1878450 297379 135963
8197 1958 1900 15022 1622417 268604 113562
7498 1367 1525 11343 1476349 255357 118761
6751 995 1526 11041 1458327 245996 95914
6567 1167 1355 8535 1348312 240235 116552
6811 966 1347 10248 1981202 348651 559304
6845 1078 1382 9931 1567346 229338 123794
6393 1641 1340 7850 1318159 245004 114055
7029 1492 1363 9979 1304659 227617 92216
6721 2235 1350 10010 1300309 241409 93886
6583 1149 1308 10226 1277114 228332 94678
6744 1184 1357 10222 1286573 243539 93237
7003 1292 1317 7710 1269930 237973 95457
7146 1421 1356 8414 1353996 276278 102255
8405 1206 1661 9258 1663500 256129 107094
7202 1180 1526 11045 1690213 340947 141148
7301 1650 1556 10439 1565143 249085 127731
8490 1378 1424 11414 1566754 278127 135796
7805 1653 1522 9359 1704957 259933 150870
7595 1109 1455 8653 1339785 249592 95017
6897 1086 1305 9832 1338062 235713 120823
6536 1145 1365 7992 1288771 239957 98890
6917 1325 1355 7929 1408911 237027 97272
7154 1341 1362 10184 1541899 283377 112067
7622 1407 1479 12232 1444243 266475 126634
8074 2330 1371 10296 1444580 268831 132781
7302 1010 1459 11272 1646939 289688 202264
7811 1251 1446 8989 1406850 268660 135470
