RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
1541 363 744 4996 32520 150560 11994
1449 371 736 5035 31471 145564 10464
1483 368 744 4872 31596 153309 10734
1653 360 790 4899 33165 154956 10704
1506 303 748 5096 32321 145159 10556
1505 229 726 4948 31373 145466 10203
1464 358 746 5053 31253 148449 10440
1498 224 746 5069 32051 147972 13765
1499 444 803 5390 35695 151610 13322
1496 232 745 5111 31669 146353 10933
1600 424 733 5177 31536 146491 10585
1430 357 824 5234 32043 146877 10798
1508 221 729 5178 32028 150274 11514
1467 221 728 7344 34624 144689 10795
1433 230 749 4731 31126 144591 10552
1498 223 752 4656 31329 144758 10410
1451 362 723 4711 32812 145764 10482
1491 229 751 4836 31469 146076 10563
1518 223 751 4926 31340 145821 10473
1584 218 781 4916 31488 147292 10620
1439 219 719 4848 31025 144923 10502
1478 222 728 4808 31926 155131 13117
1439 222 725 4722 31890 143232 10928
1461 223 723 4731 36711 147452 12007
1436 370 755 4943 31641 143678 10616
1501 227 753 4910 32217 282160 10830
1942 226 745 16732 53677 171253 11712
1490 226 984 4921 37727 148290 11263
1645 228 743 4735 31490 145757 10499
1571 232 755 5094 44157 159566 12023
1479 232 754 4895 31949 145433 10812
1489 227 755 4757 30854 145944 10932
1663 392 782 4997 31725 148451 10444
1525 235 771 4902 41690 167388 12657
1587 226 755 4923 32937 143034 10921
1467 376 758 4904 31331 143926 10504
1490 367 751 4883 31614 143755 10556
1467 226 732 4823 31341 143682 10592
1493 225 756 4900 31455 142870 10554
1490 361 761 4901 31493 142295 10542
1480 227 755 4764 31770 142792 10446
1513 234 773 4878 31675 141230 10411
1506 358 738 4854 31418 141262 10497
1449 222 740 4818 31294 141053 10712
1455 238 785 4917 31604 142080 10485
1493 219 732 4952 31520 141714 10494
1481 228 765 4806 32966 142271 10788
1483 231 762 4929 31392 140942 10614
1466 219 735 4926 31349 137875 10578
1429 222 738 4891 30899 162858 10361
1543 350 831 4800 31069 140897 10500
1435 227 740 4782 31937 136646 10430
1427 227 742 4789 31073 138022 10405
1490 228 766 4934 31245 139885 10357
1470 236 762 4890 31773 138330 11026
1528 234 765 5071 33208 153404 12949
1737 257 805 5234 36203 152275 11129
1509 231 765 4966 33376 146282 11088
1444 220 740 4854 31785 143163 10479
1482 229 753 4855 32251 146191 12319
1487 362 741 4823 31461 145234 10636
1556 367 772 5308 37037 145398 11213
1486 249 780 5105 31584 141330 10568
1433 218 736 4848 30939 141088 10788
1445 352 770 4991 30905 140170 10020
1534 247 834 5201 32539 147590 10887
1557 391 802 5201 33617 143203 16644
1745 268 814 5248 68295 154882 14533
1676 279 908 6558 35923 146508 13050
1562 423 828 5247 32768 144534 10475
1675 424 841 5376 34106 172870 11466
1513 247 779 5053 31678 136660 10558
1501 240 776 5043 30988 133405 10071
1482 222 776 5048 30748 133483 10484
1499 229 783 5102 31580 135448 11007
1490 229 739 4899 31157 142820 10409
1505 408 779 5712 32445 135435 10616
1454 223 748 5271 32156 135498 10330
1506 371 775 5115 35001 189554 12366
1941 1219 2800 7427 43932 160139 33391
1689 246 889 6003 32604 186303 11144
1596 261 819 5204 34873 172087 15275
1563 405 2080 9234 57166 179903 11204
1632 1478 846 5941 48178 161401 17625
1578 373 801 5260 32007 145502 10859
1673 235 819 5451 39245 169734 14897
2036 331 1019 5361 40975 172853 12631
1612 261 845 5252 32781 142769 11143
1508 231 780 5179 32506 138009 10487
1497 228 776 5101 32873 149392 12835
1527 231 799 5168 31995 136845 10636
1512 228 777 5111 31146 138236 10176
1626 237 785 5137 31599 135568 10626
1562 221 753 5026 31319 136151 10552
1491 229 776 5002 31145 149882 10433
1530 262 779 5140 31794 136425 10612
1436 250 760 5108 31143 133954 10549
1497 231 782 5170 34469 139400 14506
1733 241 807 5354 33909 134439 11645
1490 409 780 5131 31554 152952 10932
1794 237 790 5175 32772 152368 11151
1532 240 1498 7934 36507 163171 22382
1644 229 845 5453 43312 136830 10688
1558 231 783 5239 31382 126903 10475
1657 357 781 5076 31063 131948 10468
1627 375 786 5202 31743 125078 10592
1656 222 762 4999 31033 123971 10274
1532 231 786 5028 32860 163408 13678
1603 238 786 8048 35240 147375 12183
1472 365 764 4974 31684 129437 10862
1506 232 781 6393 42290 144546 13239
1556 373 759 5250 32720 126481 11508
1528 234 778 5369 31984 130139 10571
1584 249 810 5333 31827 133525 10500
1859 259 810 5364 34797 155142 15535
1587 369 782 5280 32476 133238 10993
1511 260 792 5571 32602 127045 10712
1507 368 788 5190 32081 124939 10744
1515 235 849 5487 31646 121514 10767
1461 223 766 5274 31176 128269 10550
1621 249 939 6947 36733 157116 12848
1537 257 814 7189 40178 124131 11422
1460 352 770 5122 31029 122023 10498
1433 358 792 5227 33523 126783 10339
2690 247 813 5715 42915 152953 11313
2112 273 1471 6582 36168 163668 10933
1630 274 1130 7962 37930 138574 10700
1625 250 798 5501 33060 130188 11200
1640 248 815 5440 32375 124063 10577
1490 232 794 5088 31176 124761 10241
1551 233 799 5514 34882 136928 11350
1578 231 791 5381 32990 124267 11409
1583 259 894 5426 40922 153170 13882
2714 362 822 5226 36093 165055 10867
1551 240 797 5524 32010 153264 10743
1661 253 913 5426 34141 186964 10986
4224 517 797 6302 39514 155381 11289
1565 368 798 5568 32217 160923 10966
1527 366 789 5342 32754 150771 10863
1458 219 789 5465 31014 155696 10206
1586 230 804 6135 43816 156343 12422
1680 385 823 5402 36628 176197 13926
1689 383 874 5719 34693 185774 12022
2898 524 1821 7367 35571 211510 13150
3587 279 824 6950 46671 241190 11883
1561 397 946 5372 50002 188083 13515
1626 359 1448 6394 32468 173011 10773
1995 431 844 6493 35396 179137 11497
1550 1282 2008 9149 45330 177580 12367
1462 354 772 5129 31176 184748 14326
3564 489 1899 6543 36556 167216 17159
1469 366 773 5129 31025 157326 10518
1511 366 799 5293 33368 200396 10829
1535 381 906 6018 48787 165781 25858
1484 354 769 5223 31635 156723 10614
1456 225 767 5295 30955 158347 10390
1503 363 772 5320 31099 159105 10279
1493 234 786 5253 31438 159796 10253
1467 231 796 5327 31179 159289 10413
1464 223 805 5367 31191 158543 10341
1508 227 780 5314 30722 158845 9984
1469 371 804 5348 30784 160687 10340
1518 360 781 5520 31153 159973 10406
1514 367 775 5268 31193 179406 10120
1581 342 809 10772 37660 179076 10524
1508 267 775 5137 30663 166250 10149
2390 292 808 6219 37208 211611 15355
1580 249 880 5190 33366 163030 10762
1534 432 799 5502 35249 175983 17412
1485 362 778 5149 31569 168694 10779
1491 225 783 5181 31308 163711 14976
1461 232 900 5713 31224 165311 10328
1699 367 801 5203 31772 165184 10438
1502 374 814 5338 32164 163145 10483
1451 230 783 5313 31549 169151 10658
1553 270 807 5509 32096 166839 18313
1481 359 779 5237 31120 162926 10218
1456 225 780 5544 32727 184940 10956
1596 237 793 5526 41065 196289 15844
1570 375 813 5600 34675 168254 11338
1677 354 990 6991 35339 167428 10861
1557 227 790 5274 31413 160961 10486
1530 237 791 5264 33868 162117 10684
1479 227 792 5223 30698 185236 10452
1499 366 795 5172 33418 161955 10364
1496 367 816 5337 33171 164650 13429
1471 275 833 5379 32188 167252 10929
1487 562 917 5733 31337 162188 10386
1459 353 836 5272 31288 160890 10441
1529 232 813 5216 31321 163917 10106
1539 228 810 5284 31126 162394 10210
1461 226 814 5450 31408 163713 10579
1516 238 812 5378 36177 168093 12762
1505 363 815 5354 32410 185327 15273
1767 380 814 5659 42296 194284 10934
1695 380 1208 8277 47211 199369 13606
1521 228 791 5176 31402 166037 10657
1683 247 1049 6241 37962 175794 10794
1679 237 849 6401 43849 193777 11419
1774 231 1169 6373 38195 165650 13304
1599 254 983 6235 33514 177356 12389
1640 369 851 5600 38220 180065 12266
2924 277 859 5937 35086 171678 16382
1526 233 822 5443 31931 170049 10382
2838 433 3108 8163 50100 172747 13859
1548 364 815 5651 34329 196915 13243
1539 236 960 5400 32296 161722 10880
1473 223 790 5213 31297 159682 10374
1533 371 812 5581 34164 161712 12357
1596 241 850 6042 34277 188800 11376
2114 235 895 8556 47736 181847 11827
1591 337 862 5680 34284 157036 11522
1598 406 854 5540 32295 150396 10559
1513 367 862 5605 32417 148762 10907
1502 233 819 5399 31491 154118 10653
1607 359 794 5310 31507 144122 11011
1493 365 791 5224 31092 154023 10735
1539 237 818 5421 32802 148914 12779
1522 242 823 5407 31782 141179 10591
1476 352 825 5642 30859 141027 10453
1513 371 827 5430 31665 138802 10517
1491 235 819 5433 31429 138445 10571
1517 361 826 5439 31754 134865 10338
1507 238 821 5594 31198 136518 10546
1496 231 845 5638 32105 137408 15846
1525 235 793 5265 31318 131576 10499
1625 229 823 5334 31760 130604 15356
1476 230 792 5306 32926 128956 11726
1707 357 827 5430 31543 129182 10420
1518 237 821 5477 31797 141460 11351
2372 781 1445 6084 33358 132896 11706
5355 786 892 5936 32813 135343 11335
1651 241 831 6812 33754 137134 10843
4218 547 1175 5959 33954 148877 11279
1557 237 835 5633 35850 167862 13326
1648 756 1515 15160 34698 146410 11324
1512 238 819 5504 32160 126780 11127
1580 323 831 5619 32561 134352 10753
1559 230 947 6218 36846 140050 11138
1849 374 832 5846 40195 177421 12817
1711 254 855 6066 36460 189861 11527
1642 257 851 6136 38268 179699 15210
1578 397 899 5673 33779 167284 11248
1625 470 850 7007 38405 167986 11870
1606 379 874 6000 43813 199414 12494
1543 365 799 5582 33834 204339 16459
1607 247 866 5928 32669 173964 11631
1668 413 1735 9194 34251 167132 11074
1578 289 816 5570 32312 162648 10858
1496 246 830 5367 32420 199981 11114
1524 256 885 5599 31771 165488 10424
1627 369 842 5994 36685 167177 10810
1473 362 804 5523 32845 163713 10388
1468 225 797 5607 31319 176030 10125
1713 400 835 5644 32186 167283 10560
1487 225 800 5429 31754 200059 10616
1549 253 832 5563 32415 167824 10914
1516 235 829 5554 31207 252227 12011
2444 378 837 13856 35627 179321 13199
1544 237 921 5562 43406 208425 12774
1704 396 849 11680 38441 186277 14718
1733 368 861 5808 33217 209012 15929
2426 256 837 5807 49357 210085 12885
1808 253 872 6001 42043 217337 26479
2411 398 850 6550 45124 220465 11344
2516 919 930 10479 44923 201314 13706
1562 235 848 5671 32516 174087 19943
1539 236 851 5623 35418 220224 18568
1618 240 1490 6850 50001 199670 14625
1590 256 866 6032 32136 180676 11124
1892 388 894 6343 43410 174294 10982
1691 237 832 5844 31985 174761 10515
1526 233 850 5639 31905 191729 10520
1670 389 953 5930 34556 180157 11473
1658 389 1027 5509 34670 175359 10713
1530 239 839 5463 32516 205507 11862
1859 320 1037 9147 57870 241806 23788
1605 499 1614 11264 53621 275035 21168
2172 391 891 6865 47210 284476 13036
2899 330 887 6285 37090 187964 11557
1519 235 838 5454 31878 221156 10944
2940 573 887 6287 41439 228003 11345
1615 389 913 5825 34403 178424 11591
1536 240 848 5869 33796 178907 12239
1755 242 876 5546 36392 179731 14197
1532 367 842 5481 32546 175885 10437
1454 375 840 5498 31204 194723 10561
1630 377 844 5534 32316 178054 10705
1682 371 840 6206 38049 184092 18436
1470 359 816 5453 31188 176971 10515
1481 374 850 5445 31482 215653 11833
1815 239 879 5882 35309 218824 11738
1601 236 856 5712 44953 195601 11067
3244 246 2410 6543 32076 181234 10943
1532 367 845 5494 32211 211868 11109
1564 239 921 5592 32770 183278 10956
1562 392 879 5803 45612 196894 16645
1633 255 2709 6040 37505 217411 11778
1558 385 868 5712 32231 182307 10727
1547 236 846 5514 37456 211976 11729
2100 514 1283 7873 34252 190586 11687
1574 236 860 5497 32263 191745 11621
1685 254 881 5864 37755 193295 16927
1563 238 862 5586 33562 210351 13019
1604 377 850 5754 32509 182470 10591
1596 260 898 5498 32732 182592 10836
1697 371 841 5576 31870 183004 10587
1525 388 873 6008 32244 198702 11427
1548 237 849 5538 31887 187315 10747
1858 392 890 6370 35358 229144 17248
1535 234 853 5532 33328 196849 12698
1665 443 874 8925 39374 183397 11239
1534 249 858 5605 33154 183277 10618
1644 378 855 5889 45875 240754 17138
1686 246 882 5792 33504 236638 11595
1541 323 857 5558 37443 184557 11178
1701 238 855 5553 31981 183958 10643
1632 249 865 6253 39175 185782 15422
1551 368 863 5628 33978 203099 11260
1600 371 851 5629 34068 185139 11616
1532 241 850 5841 32158 190833 10611
1780 242 863 5811 39646 186033 11301
1547 378 853 5586 32007 200453 11119
1637 260 890 5808 33537 192165 11298
1532 259 882 5752 32070 213175 10680
1690 293 897 5837 36815 192251 11570
1694 382 905 5962 33765 202894 13726
1601 270 857 5719 32141 186537 10850
1541 280 863 5865 31915 202784 10612
1665 277 928 5957 38419 218626 11345
2643 1120 2002 7617 35299 193721 17889
1688 246 971 6124 33811 186727 10731
1538 238 864 5522 32854 191134 11113
1621 382 967 6123 33625 249204 13987
1553 442 1130 5804 52364 208901 14193
1655 244 863 5980 44165 267160 17990
2346 273 1210 7247 38575 220772 11602
1904 290 944 16871 40568 227353 11438
2695 316 897 6462 48154 193216 13305
1600 248 886 5872 34081 185128 10887
1484 241 861 5652 32368 182979 14253
1538 242 858 5644 31849 181734 10835
1540 243 856 5654 34494 180824 11976
1527 371 862 5662 32100 181703 10800
1449 221 839 5718 33054 184260 12967
1536 240 865 5647 32146 192322 10892
1559 235 860 5669 31707 189789 10607
1649 252 898 5910 34956 191682 11556
1774 413 1949 10816 44051 235171 12424
1703 256 918 6020 35731 221456 20164
1605 389 897 5756 33040 189373 10891
1644 425 909 6097 37618 228774 11400
3101 272 1180 6489 51992 214027 12507
1690 395 921 5989 43678 234276 12586
2291 283 893 5926 33030 185982 10991
1541 378 859 5665 37252 186313 11628
1706 271 1183 6088 35524 225948 15922
1762 433 974 7237 45739 235800 11905
1784 262 968 6403 35004 244573 17990
1716 839 920 6291 44710 228322 12228
1623 243 904 6234 53739 214317 16080
1775 429 957 6132 44042 195401 11956
1675 384 920 5934 33981 180674 14756
1663 266 922 6462 35146 194397 12294
1702 383 952 6229 34084 231834 23709
1849 349 936 5988 36194 229794 18665
1677 275 957 6274 46814 212251 13922
1614 248 900 5914 37934 207817 12154
1730 399 1808 12741 45642 246556 13876
3140 623 1005 7303 47615 226179 19885
1720 395 908 6071 33839 186443 11678
2018 249 919 5991 33410 187142 11126
1599 275 947 6359 34620 212879 11902
3337 250 938 6103 45134 227200 16807
1726 432 910 6055 33723 185923 11554
1594 249 913 5952 34971 184092 12631
1665 240 873 5955 32454 184770 10514
1555 386 904 6175 32293 182411 10952
1717 234 904 5931 32865 243257 14077
1607 242 903 5928 34358 231151 11226
1838 376 920 5930 34347 226343 17327
3792 293 982 5985 37439 192552 12609
1789 403 936 6128 33631 188656 11333
1596 332 915 5961 32898 184171 12246
1561 373 874 5886 32208 185222 11123
1757 388 903 6008 35479 191413 11228
1752 243 913 6481 47258 191153 12084
1763 332 900 5915 40477 188432 11239
1530 382 870 5904 32037 185077 10531
1652 256 885 6002 32901 212792 10962
1749 262 945 6353 34430 187040 11313
1583 247 908 5991 33237 192659 10768
1566 388 879 5776 32681 183932 11165
1551 237 898 6145 34707 203978 10858
1832 264 947 6266 36140 198514 13786
1706 337 1004 6393 33572 226351 13179
1686 402 949 6300 41001 198724 12534
1604 246 923 6052 33142 191560 11277
1611 246 916 6063 32619 185507 10957
1632 390 912 6057 34803 192211 10701
1552 236 884 5944 31922 190417 11092
1799 265 919 6088 35022 201256 11064
1606 400 914 6067 36876 191041 10934
1713 395 917 6097 32743 190159 10698
1552 238 887 5836 33647 187796 10802
1537 242 879 6068 31774 190339 10504
1608 241 923 6405 33841 192410 10585
1620 387 879 5870 32119 191596 10624
1603 340 912 5864 32273 188429 10552
1715 246 915 6350 32241 193727 10682
1650 241 905 6109 32239 195789 10461
1617 378 887 5901 32359 192916 10991
1956 455 895 6300 33371 196332 10858
1808 256 971 6423 34431 202260 11515
1721 250 927 6114 37554 197946 11249
1588 267 1007 6154 32111 196119 11034
1778 423 932 6065 33415 197776 10884
1649 385 920 6109 36272 208507 11530
1665 287 926 6211 35605 203668 11399
1617 246 922 6135 32083 204247 11418
1764 251 926 6128 32736 197608 12834
1617 246 929 5886 32964 195721 11469
1691 248 938 6138 35193 192398 12562
1575 239 912 6068 33172 220406 11413
2055 428 2202 13651 42913 227606 33379
1658 389 927 6182 42616 272196 20984
1637 269 949 6212 39465 204169 11418
1670 248 935 6238 45216 236927 11971
2968 479 929 6506 33680 227136 11159
1632 711 1449 6197 34583 241528 12401
1649 259 934 5984 37247 208198 11747
1740 242 893 6153 35480 200325 11318
1591 395 936 7294 35814 200260 11953
1616 358 918 6179 35075 274759 13343
1714 394 953 6373 48673 215199 16945
1628 248 1768 8344 34845 231442 11372
2629 281 947 6266 33321 208028 11233
3087 307 1022 6562 33417 215720 11355
1790 260 929 6267 34194 210275 18108
1837 257 1017 7209 38801 211505 12032
1609 389 923 6215 33309 201890 11209
1689 249 925 6217 32738 205849 10860
1645 392 895 6037 36936 206028 10873
1637 251 925 6211 33038 206660 11069
1655 251 926 6392 33694 209474 15827
1689 258 968 6485 34403 219574 11480
1631 250 925 6244 33359 207014 11318
1644 250 936 6245 35373 206107 10812
1630 255 930 6244 32501 201376 11938
1626 246 926 6264 32869 208784 11051
1672 252 935 6319 35231 212249 11110
1628 332 927 6226 37215 222746 15721
1807 450 994 7216 35381 239901 11722
3521 403 981 9042 57700 240991 21574
1921 279 1443 7238 36364 215191 11515
1811 275 1043 6786 36432 259108 12034
4944 288 1223 8194 36973 247804 18010
2152 445 975 6703 36799 210112 12135
1623 396 933 6264 33559 208611 11464
1626 253 934 6468 33244 216829 11274
1718 264 1045 6689 43496 241076 11938
1953 409 966 6841 34845 255416 11820
1928 267 1030 6860 41937 220641 19528
1745 290 1198 6644 34126 220859 11625
1741 256 981 6942 42552 234355 12566
1807 282 1038 6624 34812 214736 12113
2117 544 1403 6794 42518 257591 12827
1677 407 945 6299 35319 217675 23715
1627 262 942 6316 32961 206532 11111
1891 395 947 6379 33822 274711 12725
1643 247 940 6399 34873 213011 13226
1905 261 978 6566 35105 205213 12475
1648 252 937 6273 32923 206129 11226
1630 387 964 6367 34434 206444 11382
1612 358 936 6293 39124 207409 11360
1742 405 974 6584 34803 279323 23242
1723 257 1038 6537 44220 209191 13242
1700 243 967 6329 35537 225036 12977
1644 254 938 6305 33180 202807 11234
1851 460 1061 7336 37884 227273 11815
1789 380 938 6269 36018 206495 11278
1713 396 952 6261 33905 203874 11037
1640 258 940 6320 33142 208694 16000
1886 425 988 6640 33733 209374 11498
1632 249 936 6634 34568 212259 11000
5554 440 990 7219 35162 224688 15410
1700 412 980 6578 37093 214283 12032
1941 406 986 6646 34181 213201 11113
1618 321 939 6331 33918 211895 12972
1728 282 939 6474 33952 207759 11294
1634 402 947 6412 33442 212594 11078
1805 265 986 6802 33908 211536 11690
1868 261 981 6854 33643 233632 11068
1549 286 948 6390 33852 206936 17555
1801 248 948 6314 37235 218329 12658
1781 258 1020 6747 36040 228635 11947
1803 263 981 6655 34672 214343 11620
1681 319 981 6654 34586 221093 11856
1775 278 1014 6674 41972 206416 12086
1785 417 1001 6824 35129 220334 11829
1720 451 998 6661 34445 199533 11748
1616 245 944 6376 33023 208578 11037
1672 390 945 6779 33777 199266 11310
1653 257 956 6500 34344 207801 11287
1825 403 959 6691 38732 220381 18815
1665 261 950 6871 36161 203967 12393
1686 256 992 6677 35645 260410 19610
1882 453 1043 7283 46670 291948 14541
2922 432 1587 14950 40520 256269 20616
1850 449 1061 7148 36320 209103 12256
1793 261 1090 7058 45456 227372 19512
1733 437 1012 7358 38938 204531 11552
1628 247 948 6456 33407 210816 11283
1871 258 953 6444 36805 220708 11435
1631 251 953 6967 37963 232240 16028
1658 359 985 6474 34499 230345 12992
1843 341 1010 6957 35485 209846 12149
1757 413 1021 6857 35371 246965 13066
1704 264 990 6990 36152 198434 11444
1700 248 955 6469 35834 202004 11503
1638 389 948 6446 33037 199321 17972
1649 432 960 6818 34053 204540 11396
1620 392 957 6460 33265 201247 11442
1637 247 951 6746 34388 203820 12053
1802 389 959 6448 33194 201673 11382
1696 257 995 6716 32741 208643 11336
1626 250 962 6512 38082 220196 11178
1816 282 1052 7709 38289 231693 14781
1735 259 992 6636 37209 215081 11856
1690 407 992 6657 39624 205565 11311
1850 423 999 6643 33032 204541 10605
1635 398 961 7758 36431 202936 11370
1636 330 1055 6640 32831 207493 15990
1985 478 969 10639 51174 211869 12318
1836 930 1038 7764 33913 203918 11310
1639 259 1024 6378 32999 227135 10719
1753 278 1021 6537 34530 220082 11476
2112 297 1073 8603 52815 238157 11776
1736 418 1026 6851 35333 221142 14788
1739 269 1095 6840 33855 212709 10770
1740 405 964 6244 32797 207043 10947
1786 427 1170 6581 35521 214160 15273
1641 392 952 6256 33277 207309 11056
1694 405 1004 6530 33045 209952 10852
1627 254 959 6265 32632 212338 10851
1637 252 953 6471 33224 210768 14249
1641 248 955 6272 33162 220142 10744
1712 261 1021 6591 40016 269788 11430
1799 271 1012 6636 34324 216963 11416
1752 412 1012 6776 47045 219511 11550
1716 255 999 6515 34022 209844 11290
1671 252 1008 6225 33148 235650 11439
1668 355 961 6256 33740 234612 11828
1632 401 959 6308 36094 229062 11741
1637 256 961 6372 33810 227494 11021
1636 250 962 6389 33381 226542 11787
1771 253 963 6483 33583 216993 11019
1829 270 1022 6661 42741 255289 20017
2083 342 1022 6966 53017 221010 11786
1745 381 1061 6718 34667 223908 12291
2304 264 1066 6521 34853 219735 11177
1800 298 1050 6748 35991 243592 15279
1741 292 1039 6705 43713 269036 11764
3991 414 1014 7381 46665 229034 12465
1727 254 1001 6409 34263 250093 11998
1932 466 1558 8026 34961 243709 11782
1757 254 967 6370 35411 246081 14750
1707 264 1065 6626 47773 237258 17539
2066 271 1011 6645 34411 223407 11550
1720 267 1014 6569 35601 230252 12761
1644 403 1007 6996 38161 240073 12894
1665 252 978 6607 35647 240347 12082
1821 270 1062 6894 36778 231129 12220
1723 265 1015 6619 34061 218021 11389
1653 393 971 6599 35052 220963 15348
1714 412 962 6393 34011 222333 11166
1773 261 1012 6816 35320 219929 11887
1706 257 970 6365 35892 238844 13913
1952 404 1012 6604 34324 230962 11417
1741 267 1024 6717 40498 222866 16152
1625 399 1013 6874 33351 239464 13199
1919 525 1025 6690 34095 222963 11210
1679 416 1012 6503 33467 232727 11242
1642 404 987 6654 34237 235707 11489
1861 365 1080 6717 34536 309029 11861
1947 303 1023 7507 41832 249336 12087
1797 278 1030 6847 44344 259971 12175
2929 302 1987 9528 42882 247406 17107
1765 431 1093 7107 35074 240352 11773
1707 257 1011 6588 35663 229256 11207
1720 405 1015 6654 34703 223756 11451
1857 275 1022 6849 44327 250786 12115
1860 400 980 6413 34463 254451 11255
1834 273 1027 6658 33844 230666 11702
1743 359 985 6429 33541 234016 12145
3086 830 2232 9637 48655 224649 11805
1809 253 994 6438 33532 262361 11525
1874 365 1071 7036 34689 247497 11536
1904 266 1023 6691 34255 252444 12085
1710 406 1017 6474 33724 239218 11827
1720 265 1043 6571 42916 225453 12324
1759 338 1000 6478 41903 240155 12803
1665 393 979 6463 34418 223761 11374
1716 264 1017 6498 37374 231279 12072
1856 420 1026 6965 34692 231692 11670
1739 263 1071 8452 34154 268682 11126
2987 504 1096 8668 43530 256599 15030
2366 469 1031 6817 36074 238736 12945
2611 276 1039 10335 44234 242420 24383
1657 257 1009 6431 39094 296557 12267
2009 1103 1389 8643 52317 254954 20108
1748 419 1041 6514 33305 337433 11677
3742 547 1432 8116 36195 294759 18844
2163 303 1244 15613 59527 357582 33233
4972 1215 1198 7023 42331 263939 13389
2606 674 2566 8588 51578 258166 20006
1734 419 1042 7071 34315 305716 11500
2278 277 1231 11158 85390 263270 15046
1743 373 1114 7094 37986 229527 13179
1908 310 1027 6670 35583 234586 11645
1660 257 1025 6836 33529 219698 12265
1646 245 998 6760 33558 238261 11993
1798 271 1047 6884 35926 238342 12902
2363 468 1953 8550 40890 274114 12508
1806 265 1034 6842 35315 228687 12655
1946 424 1114 7003 36953 224517 11986
1837 416 1026 6816 34590 227256 11682
1717 267 1044 6825 34895 220735 11883
1622 258 1011 6822 34541 225546 11929
1638 247 996 6565 33964 216739 11309
1699 374 1038 6750 33805 221484 11047
1731 263 1032 6822 33927 215520 11329
1684 406 995 6840 33275 221495 12914
1776 274 1043 6942 35170 225447 11617
1942 259 1061 7233 36155 218711 12071
1741 261 1037 6825 34670 216677 11370
1893 272 1261 6902 35103 213360 11555
1644 374 994 6603 33763 217178 11754
1844 425 1037 6867 33856 210348 11366
1646 259 1033 6840 34103 216677 11036
1675 395 994 6844 33286 211989 11057
1701 411 1041 6669 33140 214448 10900
1740 409 1041 6698 34275 210704 11217
1735 416 1034 6583 33313 233158 11008
1871 287 1093 7238 36254 222038 11996
1722 262 1038 6870 34356 220780 11986
1707 251 1000 6599 33282 218118 11033
1651 255 1000 6905 34074 217412 11305
1652 268 1035 6853 33926 217364 11164
1820 435 1055 6904 35514 216271 11659
1638 398 997 6844 33051 267564 11058
1838 411 1137 8188 48261 273754 14112
1783 261 1110 7049 41747 218231 12473
1790 264 1035 6890 35121 240164 11611
3394 605 1285 9803 41899 225668 14321
1744 345 1040 6890 34890 225157 11641
1860 267 1035 6925 34418 216306 12815
1663 412 1043 6913 33958 220291 12165
1654 254 1003 6742 33501 220464 13481
1657 263 1048 6914 33293 217453 11240
1721 417 1042 6642 33066 216174 11077
1724 399 1036 6752 33088 220437 11062
1646 250 1046 6992 35376 224163 11194
1759 460 1065 7197 34122 242787 11271
2497 525 1497 8513 41198 260844 12967
1915 485 1164 7643 37198 251293 17218
1858 408 1101 7355 37841 274621 12636
1881 277 1336 10674 40486 262982 15603
1806 265 1078 7137 35263 251108 11868
1830 288 1064 11792 40925 299977 11506
1866 270 1110 7157 45430 271214 13255
2070 440 1133 7077 36968 251866 17423
1751 267 1045 6974 36485 329130 11789
1981 308 1069 6892 60565 282526 21498
1726 273 1113 7389 47254 245491 12246
1742 406 1042 7027 34270 294956 12025
1774 305 1090 7291 50534 309062 22186
2027 417 1046 7196 37235 272133 13012
2057 267 1050 7058 34732 274363 13895
2019 289 1066 7197 48913 288460 16500
1840 280 1063 7569 40556 288889 13315
2007 328 2641 13788 43096 275430 22082
1941 766 1502 7539 36769 292500 12828
4967 296 1645 10037 39878 243453 20435
1747 266 1052 6952 34024 271603 11483
2216 342 2676 8190 43647 249684 13354
1953 291 1111 7425 34952 279234 11657
2925 608 1168 8777 54561 271094 16672
1839 269 1158 11960 42741 271354 26924
1807 289 1116 10458 43732 292041 13159
2151 422 1061 9480 40284 244429 12104
2014 378 1090 7175 36453 291705 12786
1996 438 1603 9302 36985 243522 13381
1843 283 1063 7115 35504 269314 12005
1894 324 1118 7464 39422 266137 18340
1744 412 1057 7078 34339 288140 11804
4788 443 1157 10708 36511 249815 12262
2966 297 1109 8971 50971 315679 13137
2548 459 1135 9377 42668 262821 13598
1983 302 1079 8167 42610 257621 13525
1830 385 1124 7224 37939 286342 12523
1895 424 1053 7157 35150 246207 11610
1735 262 1057 7285 35360 296658 18375
1926 387 1064 7065 35014 278237 11895
1852 466 1097 11653 57692 242021 16586
1814 325 1105 7322 40780 249028 11763
2161 351 1068 7122 36297 253473 17857
1845 282 1127 7967 38167 239099 12053
1736 266 1082 7084 34339 239225 12098
1871 273 1083 7223 37949 261195 11459
1973 330 1205 7668 39169 312834 12011
3834 304 1138 7804 37132 259896 13414
1756 260 1056 7098 34068 241789 11284
1761 263 1067 7101 34020 254996 11559
1870 529 1135 7715 40251 327755 11868
1930 287 1327 7660 47020 346314 22844
2079 291 1228 10822 37772 244351 14152
1740 262 1054 7018 34211 263800 11460
3271 654 2007 9670 49854 309723 17157
1778 427 1070 8038 37020 298899 12931
2039 422 1095 7754 35523 246217 12022
1811 450 1160 7680 45371 250611 12935
