RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic ModifiedIncremental
33 51 46 34 364 46 58
38 53 46 37 364 46 46
36 75 46 40 364 46 63
39 62 46 39 364 46 51
34 63 46 36 364 46 50
34 157 46 42 364 46 63
35 76 46 38 364 46 60
38 65 46 40 364 46 45
35 146 46 36 364 46 50
37 78 46 37 364 46 56
41 84 46 38 364 46 58
38 103 46 39 364 46 61
37 47 46 42 364 46 47
34 107 46 36 364 46 53
37 111 46 36 364 46 40
39 69 46 37 364 46 59
40 73 46 39 364 46 49
42 88 46 38 364 46 62
39 55 46 33 364 46 62
38 77 46 37 364 46 44
36 175 46 37 364 46 63
40 97 46 32 359 46 52
35 62 46 37 358 46 61
35 76 45 39 357 45 48
35 72 45 36 355 45 47
34 47 45 40 355 45 56
39 78 45 38 355 45 58
38 125 45 39 355 45 59
38 107 45 41 355 45 53
35 90 45 34 355 45 38
33 60 45 34 355 45 57
37 93 45 36 355 45 60
40 64 45 35 355 45 55
39 103 45 36 353 45 59
33 60 45 38 352 45 61
37 76 45 41 351 45 57
33 74 45 38 351 45 51
31 79 45 38 351 45 43
35 56 45 35 351 45 46
34 48 45 37 351 45 51
35 108 45 37 351 45 57
35 78 45 38 351 45 42
35 54 44 37 346 44 34
41 70 44 34 345 44 51
33 80 44 32 344 44 49
36 56 44 36 343 44 55
40 67 44 41 343 44 44
41 107 44 41 343 44 52
37 96 44 39 343 44 46
34 74 44 34 343 44 59
35 60 44 35 343 44 56
34 114 44 37 343 44 54
37 76 44 36 343 44 43
35 94 44 35 343 44 50
32 64 43 41 339 43 56
33 117 43 35 339 43 50
32 173 43 39 339 43 63
35 87 43 37 339 43 62
34 48 43 34 339 43 55
34 97 42 41 328 42 53
34 65 42 33 327 42 58
35 57 42 26 326 42 48
35 62 42 33 326 42 60
36 55 42 28 326 42 44
33 184 41 31 324 41 44
35 60 41 35 323 41 60
34 105 41 35 323 41 50
33 92 41 31 323 41 56
31 89 41 35 323 41 54
29 80 41 31 323 41 57
31 57 41 37 321 41 52
32 67 41 40 321 41 52
35 36 41 36 320 41 61
33 139 41 32 319 41 54
32 55 41 38 319 41 39
30 119 41 35 319 41 56
34 71 41 36 319 41 45
34 80 41 32 319 41 43
32 73 41 33 319 41 55
31 69 41 33 319 41 59
36 60 41 31 319 41 62
31 40 41 30 319 41 48
27 70 41 34 319 41 56
34 45 41 33 319 41 46
31 85 41 30 319 41 58
33 77 41 34 319 41 60
33 95 41 28 319 41 41
30 89 41 32 319 41 59
31 151 41 31 319 41 56
30 64 41 34 319 41 49
30 84 41 30 319 41 53
32 75 41 32 319 41 44
32 53 41 33 319 41 47
35 169 41 36 319 41 54
35 84 41 32 319 41 61
34 43 41 32 319 41 58
34 90 41 33 319 41 57
30 59 41 34 319 41 53
32 71 41 31 319 41 48
34 115 41 35 319 41 63
33 59 41 34 319 41 43
37 59 41 37 319 41 45
33 71 41 30 319 41 63
30 98 41 37 319 41 53
31 46 41 30 319 41 59
31 63 41 38 319 41 44
33 95 41 35 319 41 45
31 53 41 31 319 41 47
33 51 41 31 319 41 57
28 71 41 38 319 41 49
29 35 41 34 319 41 42
32 55 41 37 319 41 38
33 63 41 33 319 41 51
32 77 40 35 314 40 43
32 87 40 31 313 40 47
34 71 40 32 312 40 62
33 69 40 31 311 40 55
31 49 40 34 311 40 49
31 60 40 28 308 40 53
32 151 40 32 308 40 52
32 76 40 31 308 40 55
27 64 37 30 288 37 58
33 85 37 35 288 37 58
28 83 37 30 288 37 35
27 46 37 31 288 37 40
30 61 37 32 284 36 63
28 55 38 30 271 35 63
25 119 31 25 241 31 57
27 64 31 32 241 31 35
25 44 31 24 241 31 61
26 64 31 27 240 31 46
24 134 31 30 240 31 53
28 48 31 22 240 31 35
25 32 31 27 240 31 63
24 66 27 23 201 27 60
22 133 32 25 201 27 43
26 101 35 23 201 27 50
28 43 27 24 201 27 48
23 72 27 25 201 27 46
24 38 35 22 201 27 48
24 63 31 26 200 27 62
26 28 28 26 199 26 56
27 128 35 22 198 26 43
24 31 30 27 198 26 55
22 39 35 20 198 26 52
23 178 35 21 197 26 43
25 30 35 24 197 26 61
23 41 28 27 197 26 50
24 33 35 20 197 26 59
22 79 26 23 197 26 49
22 38 35 24 197 26 41
23 47 35 22 197 26 41
19 121 30 24 197 26 62
23 70 26 25 197 26 61
23 39 26 21 197 26 46
23 72 26 24 197 26 57
28 80 26 27 197 26 49
23 45 30 25 197 26 58
23 117 26 24 197 26 44
22 43 26 25 197 26 51
19 59 26 23 197 26 54
25 47 35 25 197 26 46
23 40 26 24 197 26 52
26 72 33 26 197 26 54
24 53 26 23 197 26 48
24 108 26 25 197 26 42
21 153 35 25 197 26 60
20 68 35 23 197 26 52
21 46 28 20 197 26 59
24 76 35 22 197 26 42
28 40 26 24 197 26 57
21 40 26 21 197 26 48
25 58 35 22 197 26 41
23 49 26 25 197 26 48
26 34 28 25 197 26 43
23 36 32 25 197 26 52
22 35 34 21 197 26 53
24 173 33 25 197 26 53
22 47 29 23 197 26 58
23 39 31 22 197 26 50
22 54 34 24 197 26 51
20 173 33 23 197 26 53
25 76 26 24 197 26 47
26 32 26 26 197 26 58
26 47 26 26 197 26 55
28 73 26 22 197 26 52
21 50 26 23 197 26 50
23 46 26 23 197 26 62
24 65 33 23 197 26 51
24 98 26 26 197 26 43
24 34 26 25 197 26 50
27 85 34 26 197 26 45
20 40 26 26 197 26 58
24 92 34 27 197 26 58
24 60 33 20 197 26 58
22 48 34 24 197 26 43
22 85 34 24 197 26 58
24 63 26 22 197 26 49
25 57 26 25 197 26 55
21 41 26 25 197 26 41
24 36 26 23 197 26 49
23 73 30 26 197 26 45
22 173 34 22 197 26 57
25 93 34 23 197 26 42
26 49 34 29 197 26 52
24 42 26 21 197 26 57
24 82 31 23 197 26 43
23 52 26 23 197 26 53
23 58 26 19 197 26 46
23 37 31 21 197 26 63
20 38 34 23 197 26 53
20 53 30 21 197 26 44
23 75 27 25 197 26 39
22 59 26 24 197 26 59
25 27 26 27 197 26 38
23 66 34 22 197 26 44
22 85 26 24 197 26 52
27 59 34 20 197 26 59
26 87 34 24 197 26 50
20 32 26 21 197 26 46
26 78 33 20 197 26 55
24 60 26 25 197 26 61
25 30 34 23 197 26 42
24 53 26 24 197 26 60
21 68 26 24 197 26 50
25 120 34 22 197 26 44
21 47 34 27 197 26 44
24 79 26 29 197 26 56
25 29 33 23 197 26 51
21 56 26 24 197 26 58
22 52 34 27 197 26 63
21 57 34 29 197 26 43
21 52 32 25 197 26 48
27 47 26 21 197 26 40
22 57 30 21 197 26 53
24 58 26 25 197 26 42
23 122 34 21 197 26 43
21 131 27 22 158 31 56
21 45 25 23 157 31 52
28 33 34 24 156 31 61
28 50 25 21 155 31 50
21 43 34 23 154 31 51
24 122 32 24 154 31 53
23 48 26 21 154 31 48
20 28 32 22 154 31 45
23 24 34 25 154 31 59
21 77 34 22 154 31 36
19 61 32 21 154 31 36
23 130 34 21 154 31 53
22 37 33 20 154 31 53
23 114 32 24 154 31 51
23 55 34 24 154 31 51
20 68 24 25 154 31 61
27 112 32 23 154 31 44
21 58 28 25 154 31 58
20 33 34 22 154 31 46
22 41 32 19 154 31 55
21 29 32 20 154 31 37
25 92 34 21 154 31 63
24 81 30 23 154 31 51
23 32 33 22 124 33 50
22 80 33 24 124 33 50
22 52 33 20 124 33 47
20 54 33 19 124 33 45
24 97 33 20 124 33 34
20 55 33 20 124 33 49
24 45 33 25 124 33 47
20 55 32 21 124 32 45
19 35 33 26 124 32 39
21 29 31 21 124 31 49
20 75 31 27 124 26 51
18 76 20 21 124 22 49
16 23 18 20 124 22 51
19 27 24 23 124 22 51
19 72 29 23 124 22 47
16 98 22 19 124 22 50
19 44 19 20 124 22 47
19 26 32 20 124 22 49
20 44 32 21 124 22 50
20 80 28 21 124 22 58
23 54 29 19 124 22 62
20 28 23 22 124 22 40
21 53 22 19 124 22 44
19 40 18 19 124 22 54
19 52 22 18 124 22 59
18 39 18 20 124 22 49
21 53 30 23 79 21 54
18 36 29 19 79 21 57
21 23 27 15 79 23 58
16 24 28 19 79 20 55
17 52 24 14 79 18 35
16 50 17 15 79 18 34
15 23 26 15 79 18 49
16 21 26 15 79 18 59
16 27 26 18 79 18 56
17 23 19 17 79 18 50
17 58 18 19 79 18 58
16 31 26 19 79 18 47
17 34 20 15 79 18 45
16 50 18 15 79 18 57
17 51 23 16 79 18 45
17 49 25 17 79 18 59
15 21 18 16 79 18 51
17 26 24 15 79 18 50
16 28 18 15 79 18 47
14 51 24 17 79 18 63
16 25 17 17 79 18 55
15 33 18 17 79 18 38
16 53 18 16 79 18 52
16 19 21 15 79 18 51
15 52 18 15 79 18 56
17 52 24 15 79 18 47
16 21 18 19 79 18 62
15 18 24 15 79 18 47
16 38 23 17 79 18 50
15 20 19 15 79 18 41
16 45 24 18 79 18 57
16 51 19 19 79 18 52
15 51 21 15 79 18 58
16 23 18 17 79 18 50
15 56 18 14 79 18 50
15 54 18 17 79 18 49
17 53 24 17 79 18 54
16 28 24 19 79 18 50
15 51 19 18 79 18 46
16 52 18 15 79 18 61
16 53 18 15 79 18 61
16 24 22 15 79 18 54
16 28 18 13 79 18 48
14 42 18 17 79 18 41
16 44 24 17 79 18 49
16 24 24 18 79 18 55
16 30 18 16 79 18 46
14 23 19 15 79 20 44
16 52 20 17 79 20 52
16 30 20 16 79 20 53
16 19 20 17 79 20 38
15 20 20 15 79 20 41
18 31 20 14 79 20 59
15 22 20 17 79 20 45
15 51 20 13 79 20 46
15 48 18 15 79 20 45
15 33 20 16 79 20 56
16 49 20 16 79 20 63
17 28 20 16 79 20 63
16 46 20 17 79 20 38
15 34 20 17 79 20 56
15 29 20 16 79 20 35
13 52 18 15 79 18 34
14 54 20 16 79 18 38
15 50 18 15 79 18 36
15 50 18 15 79 18 57
14 58 20 18 79 18 52
14 54 18 17 79 18 32
14 26 20 15 79 18 33
16 19 18 14 79 18 49
15 50 20 17 79 18 57
14 38 17 14 79 16 46
15 17 16 15 79 16 39
14 24 16 13 77 16 44
13 20 16 15 77 16 55
13 43 16 12 77 16 33
13 24 17 12 77 16 55
12 18 17 13 77 16 32
12 50 17 13 77 16 47
14 50 16 15 77 16 50
13 23 16 13 77 16 57
14 48 17 14 77 16 32
11 23 16 15 77 16 37
12 50 16 14 77 16 41
13 50 17 11 77 16 56
13 51 17 13 77 16 60
12 50 17 13 77 16 61
14 38 17 15 77 16 52
13 26 17 12 77 16 55
14 18 16 13 77 16 45
14 47 16 13 77 16 54
14 50 16 15 77 16 53
13 42 16 15 77 16 40
12 22 17 15 77 16 55
11 51 17 13 77 16 46
14 23 17 13 77 16 45
14 49 17 15 77 16 54
13 17 16 13 77 16 33
13 36 17 15 77 16 49
13 49 17 13 77 16 46
13 50 16 14 77 15 56
12 52 15 13 77 15 42
13 20 17 13 77 14 34
13 50 16 15 77 14 63
11 42 14 12 77 14 33
12 51 17 12 77 14 55
13 52 14 15 77 14 46
13 48 16 13 77 14 53
14 35 14 12 72 15 47
12 22 17 13 64 13 42
14 25 13 13 64 13 38
12 31 13 13 64 13 38
13 37 15 12 64 14 40
12 31 14 13 64 14 43
13 36 13 11 64 14 38
13 27 15 11 64 14 39
14 36 14 13 64 14 42
13 37 15 14 64 14 50
11 37 13 15 64 14 40
11 17 14 12 64 14 57
13 37 15 13 64 14 38
12 42 15 13 64 14 43
12 13 14 11 64 14 39
12 32 15 13 64 14 48
11 36 15 13 64 14 49
11 39 13 12 64 14 49
11 25 15 13 64 14 44
12 31 14 12 57 14 38
13 25 14 11 57 14 35
11 31 14 12 57 14 58
11 29 14 13 57 14 35
11 28 14 12 57 14 53
12 19 14 13 57 14 37
11 24 14 13 57 14 35
11 26 14 11 57 14 42
12 24 14 13 57 14 41
12 28 14 12 57 14 54
12 28 14 13 57 14 51
11 17 14 11 57 14 47
13 14 14 13 57 14 38
12 31 14 11 57 14 50
11 30 14 13 57 14 46
12 15 14 13 57 14 45
12 14 14 11 57 14 38
12 12 14 13 57 14 47
13 24 14 12 57 14 41
13 33 14 14 57 14 56
13 24 14 13 57 14 34
11 16 14 11 57 14 37
12 37 14 12 57 14 41
11 26 14 11 55 14 37
11 23 14 14 55 14 44
12 22 14 12 55 14 41
13 12 14 13 55 14 48
12 34 14 11 55 14 37
12 28 14 11 55 14 42
12 22 14 13 55 14 55
12 23 14 11 55 14 37
13 26 13 11 55 14 33
12 19 13 12 55 14 46
13 28 13 13 55 14 39
12 22 14 11 55 14 45
14 24 14 11 55 14 53
11 28 14 13 55 14 56
11 27 14 12 55 14 36
11 22 14 11 55 14 40
11 22 14 11 55 14 39
12 27 14 13 55 14 40
12 30 14 13 55 14 41
12 22 14 13 55 14 43
13 23 14 11 55 14 41
13 21 14 13 51 14 39
11 28 14 13 51 14 39
13 27 14 11 51 14 40
12 22 14 13 51 14 35
11 24 14 11 51 14 44
11 16 14 15 51 14 43
12 23 14 11 51 14 37
12 20 14 11 51 14 36
12 22 14 12 51 14 51
9 18 14 12 51 14 39
12 15 14 13 51 14 38
11 13 14 11 51 14 41
13 20 14 13 51 14 39
11 23 13 11 51 14 44
12 14 14 13 51 14 37
12 20 14 13 51 14 32
12 21 14 13 51 14 38
12 13 13 11 51 14 54
11 24 14 11 51 14 43
12 16 14 13 51 14 37
11 22 14 13 51 14 59
12 14 14 11 51 14 44
12 20 14 13 51 14 39
11 18 14 11 51 14 39
11 19 14 13 51 14 42
11 23 14 13 51 14 55
11 22 14 11 51 14 42
12 13 14 11 50 14 39
11 12 14 9 50 14 34
11 19 14 13 50 14 47
11 20 13 11 49 14 39
11 25 14 10 49 14 40
12 12 14 13 47 14 38
10 33 13 11 47 14 47
12 23 14 11 47 12 40
11 24 12 11 47 12 39
12 17 12 11 47 12 39
11 19 13 12 47 12 47
10 21 14 11 47 12 33
11 19 14 11 47 12 35
11 25 12 11 46 12 45
10 24 13 11 46 12 52
11 12 12 13 46 12 34
11 13 12 11 46 12 28
12 20 14 11 46 12 36
11 20 14 11 46 12 54
10 13 13 11 46 12 37
12 24 13 11 46 12 35
11 33 14 11 46 12 45
10 30 14 11 46 12 39
11 24 13 13 46 12 38
10 24 14 11 46 12 39
11 37 14 13 46 12 38
12 24 12 11 46 12 31
11 24 14 13 46 12 40
12 31 13 11 46 12 33
12 23 12 12 46 12 46
11 19 12 10 46 12 38
11 19 12 11 46 12 34
12 24 14 11 46 12 46
11 19 12 11 46 12 37
13 15 12 11 46 12 52
12 22 12 11 46 12 36
11 18 12 11 46 12 34
11 20 12 11 46 12 40
11 20 14 13 46 12 42
11 19 14 12 46 12 37
11 20 12 13 46 12 32
13 13 14 11 46 12 35
13 20 12 11 46 12 34
11 22 12 11 46 12 38
12 23 12 11 46 12 46
10 22 14 11 46 12 34
12 34 13 11 46 12 34
10 12 12 11 46 12 46
11 14 14 11 46 12 40
12 26 12 11 46 12 35
11 20 14 13 46 12 31
10 21 12 11 46 12 31
11 13 14 9 46 12 39
12 15 13 13 46 12 38
10 20 12 11 45 12 38
11 23 14 13 45 12 41
9 24 14 11 45 12 37
11 14 12 10 45 12 38
11 33 14 13 44 12 44
11 18 12 13 44 12 30
11 25 12 11 44 12 32
11 23 13 11 44 12 31
11 19 14 12 44 12 45
12 19 14 11 44 12 38
10 20 12 10 44 12 33
9 20 14 11 44 12 37
10 14 12 13 44 12 30
11 28 14 12 44 12 36
12 19 12 11 44 12 35
11 22 14 11 44 12 43
11 24 12 11 44 12 35
12 21 13 11 44 12 34
11 13 14 11 44 12 34
12 13 12 11 44 12 30
12 29 13 12 44 12 36
10 19 14 13 44 12 28
10 25 12 11 44 12 51
11 27 14 11 44 12 32
12 24 12 11 44 12 33
11 16 14 11 44 12 34
11 22 14 11 44 12 33
11 23 14 12 44 12 35
10 25 14 11 44 12 33
9 20 14 11 44 12 33
11 12 12 12 44 12 33
10 9 12 11 44 12 34
11 22 13 11 44 12 37
12 22 12 11 44 12 28
10 20 13 13 44 12 36
10 19 13 11 44 12 37
12 24 13 11 44 12 32
11 21 13 11 44 12 33
11 15 13 11 44 12 33
10 29 12 13 44 12 44
11 23 12 12 44 12 44
10 20 12 11 44 12 37
11 22 13 11 44 12 44
10 20 12 11 44 12 37
11 14 13 11 44 12 32
12 15 12 13 44 12 30
10 20 12 11 44 12 30
10 12 13 13 44 12 29
10 20 12 13 44 12 34
10 21 13 11 44 12 43
11 23 12 13 44 12 32
11 24 12 11 44 12 49
11 14 12 11 44 12 36
11 16 13 12 44 12 48
12 20 12 10 44 12 50
10 25 12 11 44 12 33
11 19 12 11 44 12 30
11 31 13 9 44 12 36
10 22 12 11 44 12 34
10 21 12 11 44 12 30
10 19 13 11 44 12 33
11 23 13 11 44 12 52
10 15 13 11 44 12 36
11 19 13 13 44 12 36
11 25 12 9 44 12 37
11 22 12 13 44 12 33
11 20 12 11 44 12 36
9 20 12 12 44 12 37
11 19 12 11 44 12 50
12 14 12 11 44 12 36
11 12 13 11 44 12 33
11 12 12 11 44 12 51
9 20 12 11 44 12 32
9 19 12 11 44 12 37
10 20 12 11 44 12 33
9 23 13 11 44 12 36
10 19 12 11 44 12 43
9 20 12 11 44 12 29
10 26 12 9 44 12 33
10 22 12 9 44 12 36
11 11 12 11 44 12 39
9 19 12 9 44 12 49
10 22 12 11 44 12 36
10 23 12 11 44 12 33
11 22 12 11 44 12 34
10 12 13 9 44 12 30
9 13 12 11 40 12 37
10 28 12 11 40 12 37
9 24 12 11 40 12 39
10 16 12 9 40 12 36
11 13 12 11 40 12 34
11 12 12 11 40 12 36
9 14 12 11 40 12 37
10 32 12 11 40 12 31
9 16 12 11 39 12 32
12 12 12 10 38 12 34
8 29 12 9 37 12 41
9 12 12 9 37 12 37
10 14 13 10 33 11 36
8 12 13 9 33 11 24
8 12 12 9 32 12 24
9 12 12 8 32 12 37
9 13 12 11 32 12 33
11 11 12 9 32 12 36
9 12 12 11 32 12 31
10 12 12 11 32 12 31
10 32 12 11 32 12 21
9 10 12 9 32 12 35
9 12 12 10 32 12 39
10 12 12 11 32 12 40
8 24 12 10 32 12 36
9 18 12 11 32 12 32
9 12 12 9 32 12 40
10 11 12 9 32 12 21
11 11 12 9 32 12 31
10 11 12 11 32 12 32
10 11 12 12 32 12 32
9 12 12 9 32 12 34
10 14 12 9 32 12 35
10 12 12 11 32 12 33
9 11 12 9 32 12 31
9 11 12 8 32 12 33
9 32 12 11 32 12 39
8 31 12 11 30 12 28
10 31 12 11 29 11 35
9 11 9 8 29 11 27
10 12 11 9 29 11 36
10 10 11 9 29 11 34
9 12 10 9 29 11 33
8 14 12 9 29 11 33
10 16 9 11 29 11 34
8 17 11 11 29 11 36
9 10 11 11 29 11 37
10 12 11 7 29 11 34
9 16 11 9 29 11 33
10 9 11 9 29 11 32
9 11 9 11 29 11 34
9 12 11 9 29 11 33
8 9 11 11 29 11 27
9 9 11 9 29 11 33
9 12 10 11 29 11 34
8 12 10 9 29 11 36
9 11 11 9 29 11 32
10 11 11 9 29 11 31
9 11 11 9 29 11 22
9 12 8 9 27 9 23
9 13 9 9 27 9 33
7 28 9 9 27 9 32
7 30 9 7 27 9 28
9 11 9 9 27 9 31
8 12 9 9 27 9 31
8 21 11 9 27 9 32
9 19 9 9 27 9 32
8 11 9 9 27 9 29
9 12 11 8 27 9 32
9 9 8 10 27 9 32
8 12 11 9 27 9 32
8 11 9 9 27 9 28
7 20 9 9 27 9 35
8 27 9 9 27 9 20
8 16 10 9 27 9 27
8 9 9 7 27 9 35
7 9 10 7 27 9 19
8 8 8 7 27 8 23
7 12 10 9 27 8 33
7 18 10 9 27 8 33
8 12 10 7 27 8 33
7 19 10 9 27 8 27
8 12 8 7 27 8 33
7 12 10 9 27 8 19
7 10 10 9 27 8 30
8 13 8 9 27 8 33
7 11 9 8 27 8 26
7 11 10 8 27 8 19
7 15 10 7 27 9 32
7 11 8 9 27 8 30
8 16 9 7 27 8 24
6 12 10 7 27 8 28
7 14 9 7 27 8 35
9 10 10 7 27 8 31
7 31 9 9 27 8 35
7 16 9 7 27 8 29
8 26 10 7 27 8 22
8 8 9 7 27 8 25
7 23 9 7 27 8 32
7 13 8 7 27 8 33
8 11 9 7 27 8 30
8 8 9 9 27 8 32
7 11 9 9 27 8 33
7 12 9 7 27 8 32
8 11 9 7 27 8 31
7 9 8 9 27 8 35
7 11 8 7 27 8 32
8 11 9 7 27 8 27
8 12 9 7 27 8 31
8 22 8 9 27 8 31
7 13 9 9 27 8 29
7 10 8 7 27 8 36
7 11 9 7 27 8 20
8 9 9 9 27 8 36
8 9 9 9 27 8 24
8 11 9 9 27 8 23
7 11 8 9 27 8 32
7 9 8 8 27 8 32
8 22 8 9 27 8 34
8 12 9 9 27 8 24
8 7 9 7 27 8 29
8 10 9 7 27 8 33
7 31 8 7 27 8 31
7 9 9 7 27 8 35
8 11 9 7 27 8 31
7 11 9 7 27 8 31
7 12 8 8 27 8 34
8 9 9 7 27 8 22
7 11 9 7 27 8 33
8 10 9 7 27 8 26
7 13 9 7 27 8 26
7 11 8 7 27 8 34
8 8 8 7 27 8 28
7 16 9 7 27 8 35
7 9 9 7 27 8 29
7 14 9 7 27 8 33
7 13 9 7 27 8 32
8 12 8 7 27 8 31
8 30 9 9 27 8 32
7 11 8 9 27 8 32
8 7 8 7 27 8 33
7 10 8 7 27 8 22
7 23 9 8 27 8 29
7 19 9 7 27 8 35
7 11 8 7 27 8 34
8 19 9 8 27 8 33
8 11 9 9 27 8 31
7 12 9 7 27 8 29
7 23 8 7 27 8 30
7 16 8 8 27 8 35
7 11 9 7 27 8 28
8 11 9 7 27 8 31
8 11 9 9 27 8 32
7 11 8 7 27 8 32
7 11 9 7 27 8 19
7 11 8 7 27 8 29
7 8 9 7 27 9 29
7 11 9 7 27 9 32
8 12 9 7 27 9 33
8 10 8 7 27 9 32
8 12 9 7 27 9 22
7 11 9 8 27 9 24
8 12 9 7 27 9 25
8 9 8 7 27 9 29
7 11 9 7 27 9 32
7 11 9 9 27 9 23
7 12 8 7 27 9 22
7 11 9 7 27 9 34
8 19 9 8 27 9 29
7 12 8 7 27 9 29
8 8 9 9 27 9 27
7 13 9 7 27 9 29
8 29 9 9 27 9 34
7 11 8 9 27 9 29
7 29 9 9 27 9 27
8 15 8 7 27 9 35
7 11 9 7 27 9 22
7 16 9 7 27 9 31
8 11 9 7 27 9 31
7 9 9 7 27 9 33
7 10 9 7 27 9 33
7 13 8 7 27 9 30
6 11 8 9 27 9 20
8 9 8 9 24 9 27
7 16 9 7 24 8 33
8 19 9 8 24 8 24
7 8 9 8 24 8 30
8 23 8 7 24 8 20
7 23 7 7 24 8 30
7 16 8 7 24 8 26
8 10 9 7 24 8 25
7 9 7 7 24 8 29
7 16 8 7 24 8 29
7 11 7 7 24 8 29
7 15 7 7 24 8 20
7 11 8 7 24 8 27
7 10 8 7 24 8 28
7 16 9 7 24 8 21
8 12 9 9 24 8 27
7 13 8 7 24 8 29
6 11 8 7 24 8 25
7 11 9 7 24 8 29
7 12 8 7 24 8 27
7 12 8 7 24 8 28
7 22 8 7 24 8 23
7 11 8 7 24 8 26
7 11 8 7 24 8 26
6 11 8 7 24 8 21
6 10 7 7 24 8 26
7 11 8 7 24 8 24
7 23 8 7 24 8 28
7 12 8 8 24 8 25
8 17 9 7 24 8 25
7 8 8 7 24 8 24
7 15 8 7 24 8 27
7 11 8 7 24 8 27
6 11 8 7 24 8 27
7 13 9 8 24 8 22
7 12 8 8 24 8 28
6 20 8 6 24 8 28
8 11 7 7 24 8 25
7 9 9 7 24 8 30
7 11 8 7 24 8 29
