FastMIS KBoundedMIS GreedyMIS
827 1730 3384
1 1743 3384
1 1686 3384
1 1647 3384
1 1685 3384
0 1776 3384
887 1768 3384
941 1712 3384
0 1718 3384
0 1720 3384
0 1774 3384
1 1774 3384
2 1743 3384
2 1728 3384
849 1705 3384
1 1780 3384
1 1657 3384
0 1742 3384
910 1763 3384
836 1745 3384
1 1745 3384
1 1744 3384
0 1738 3384
0 1838 3384
1 1778 3384
1 1804 3384
1 1718 3384
1 1739 3384
1 1700 3384
1 1717 3384
1 1750 3384
0 1769 3384
1 1795 3384
1 1740 3384
0 1677 3384
1 1703 3384
858 1829 3384
1 1769 3384
871 1749 3384
855 1722 3384
844 1759 3384
1 1843 3384
1 1774 3384
