RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
5 6 4 5 4 6
5 6 4 5 4 4
5 7 4 5 4 4
5 5 4 5 4 4
5 5 4 5 4 4
5 6 4 4 4 5
5 6 5 5 4 5
5 6 4 5 4 5
5 6 4 5 4 4
5 6 4 5 4 5
5 6 4 5 4 4
5 5 4 5 4 4
5 6 4 5 4 5
6 6 4 5 4 4
5 6 4 5 4 5
5 6 5 5 4 4
5 6 5 5 4 5
5 5 5 5 4 4
5 6 5 5 4 4
5 6 4 5 4 4
5 6 5 5 4 4
5 6 4 6 4 5
5 6 5 5 4 6
5 7 4 5 4 4
5 6 5 5 4 4
5 6 4 5 4 5
5 6 4 5 4 5
5 5 5 5 4 5
5 6 4 5 4 4
5 6 4 5 4 5
5 7 4 5 4 4
5 7 4 5 4 4
5 6 5 5 4 5
5 6 4 5 4 5
5 6 5 5 4 4
5 7 5 5 4 5
5 7 4 5 4 4
5 5 5 5 4 4
5 6 5 7 4 6
5 6 4 5 4 4
5 6 4 5 4 4
5 6 5 5 4 4
5 6 4 5 4 4
5 7 5 5 4 4
5 7 5 5 4 4
5 6 5 5 4 4
5 6 4 5 4 5
5 6 4 5 4 5
5 6 4 5 4 5
5 6 6 5 4 4
5 6 5 5 4 4
5 5 5 5 4 4
5 6 4 5 4 4
5 7 5 5 4 6
5 7 5 5 4 5
5 7 4 5 4 4
5 6 4 5 4 6
5 6 4 5 4 6
5 6 4 5 4 4
6 6 5 5 4 5
5 7 4 5 4 4
5 5 4 5 4 5
5 5 5 5 4 4
5 5 4 5 4 4
5 6 4 5 4 5
5 7 4 5 4 5
5 6 4 5 4 6
5 6 4 5 4 4
5 6 5 5 4 4
5 6 4 5 4 4
5 6 5 5 4 5
5 6 5 5 4 6
5 6 4 5 4 4
5 6 4 5 4 5
5 6 4 5 4 5
5 7 4 5 4 4
5 6 4 5 4 4
5 6 6 5 4 4
5 5 4 5 4 5
5 7 4 5 4 4
5 6 5 5 4 4
5 5 4 5 4 5
5 6 5 5 4 4
5 7 4 5 4 5
5 7 5 5 4 4
5 6 5 5 4 4
5 6 5 5 4 5
5 7 4 5 4 4
5 6 4 5 4 4
5 5 4 5 4 4
5 7 4 5 4 4
5 6 5 5 4 5
5 6 5 5 4 4
5 7 4 5 4 4
5 6 4 5 4 4
5 6 4 5 4 5
5 6 5 5 4 5
5 7 5 6 5 5
5 6 6 5 5 4
5 6 4 5 5 4
5 6 5 5 5 5
5 5 4 5 5 5
5 12 4 5 13 6
5 14 4 5 14 5
5 14 5 5 14 5
5 13 5 5 14 5
5 13 4 5 14 4
5 14 5 5 14 5
6 15 4 5 14 5
5 14 4 5 14 5
5 13 4 5 14 5
5 14 5 5 14 4
5 13 4 6 14 4
5 13 4 5 14 5
5 13 5 5 14 4
5 13 5 5 14 5
5 14 5 5 14 4
5 13 4 5 14 5
5 14 4 5 14 5
5 14 5 5 14 4
5 14 4 5 14 4
5 13 4 5 14 5
5 15 5 5 14 5
5 13 5 5 14 4
5 14 5 5 14 4
5 13 5 5 14 6
5 13 5 5 14 4
5 13 5 5 14 6
5 13 5 5 14 4
5 13 4 5 14 4
5 13 5 5 14 4
5 14 5 5 14 4
5 15 4 5 14 7
5 13 4 5 14 5
5 13 5 5 14 4
5 13 5 5 14 4
5 14 4 5 14 5
5 13 5 5 14 4
5 13 5 5 14 5
5 13 5 5 14 5
5 13 5 5 14 6
5 13 5 5 14 5
5 13 5 5 14 5
5 13 4 5 14 5
5 13 5 5 14 6
5 13 5 5 14 5
5 13 5 5 14 5
5 14 6 5 14 4
5 13 6 5 14 4
5 6 5 5 14 5
5 13 5 5 14 5
5 13 5 5 14 4
5 13 4 5 14 5
5 13 6 5 14 4
5 15 5 5 14 4
5 15 4 5 14 6
5 14 4 7 14 5
5 15 5 5 14 4
5 13 4 5 14 6
5 13 4 5 14 4
5 14 5 5 14 4
5 6 5 5 14 4
5 14 5 5 14 4
5 14 5 5 14 4
6 13 5 5 14 6
5 7 5 5 14 5
5 14 5 5 14 5
5 6 5 5 14 4
5 13 5 5 14 5
5 14 4 5 14 6
5 13 5 5 14 5
5 14 4 5 14 4
5 13 4 5 14 4
5 15 4 5 14 4
5 13 5 5 14 5
5 13 4 5 14 4
5 13 4 7 14 4
5 13 6 5 14 4
5 6 5 5 14 5
5 14 5 5 14 5
5 14 5 5 14 4
5 14 5 5 14 5
5 13 4 5 14 5
5 13 4 5 14 6
4 13 4 6 14 4
5 14 5 5 14 4
5 13 5 5 14 5
5 14 4 5 14 5
5 13 5 5 14 5
5 13 5 5 14 5
5 14 5 5 14 5
5 15 4 5 14 4
5 13 5 5 14 5
5 15 5 5 14 4
5 6 4 6 14 4
5 13 4 5 14 5
5 13 5 5 14 5
5 13 5 5 14 5
5 13 5 5 14 5
5 13 4 5 14 5
5 13 4 5 14 4
5 13 4 5 14 4
5 14 5 5 14 4
5 14 6 5 14 5
5 14 5 5 14 5
5 13 5 5 14 4
5 13 5 5 14 5
5 13 5 5 14 6
5 13 4 5 14 4
5 14 4 5 14 4
5 13 5 5 14 6
5 14 4 5 14 5
5 14 5 5 14 5
5 13 5 5 14 5
5 13 4 5 14 4
5 13 5 5 14 4
5 13 12 6 14 4
5 14 6 5 14 4
5 12 4 5 14 4
5 13 4 5 14 6
5 13 4 5 14 5
5 14 4 5 14 4
6 14 4 5 14 4
5 14 4 5 14 6
5 14 4 5 14 7
5 14 4 5 14 5
5 13 4 5 14 5
5 13 4 5 14 5
5 13 6 5 14 5
5 13 5 5 14 4
5 15 4 5 14 5
5 13 4 5 14 5
5 13 4 5 14 5
5 6 4 5 14 6
5 13 4 5 14 4
5 14 5 5 14 5
5 14 5 5 14 6
5 6 5 5 14 6
6 14 5 5 14 5
6 13 5 5 14 4
5 13 5 5 14 5
5 15 5 5 14 6
5 14 5 5 14 5
5 14 5 5 14 5
5 14 5 5 14 6
5 13 5 5 14 4
5 15 4 5 14 4
5 13 5 5 14 5
5 13 4 5 14 6
