RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
18 46 18 18 32 18
17 46 24 19 32 18
17 50 21 20 32 18
17 98 22 21 32 18
20 47 24 20 32 19
21 82 17 17 32 19
21 31 20 19 32 19
19 29 18 21 32 19
19 58 18 19 32 19
17 39 20 21 32 19
17 117 21 19 32 19
19 32 21 19 32 19
17 22 22 19 32 19
18 45 18 18 32 20
17 52 23 17 32 20
18 35 19 19 34 22
17 23 24 17 34 22
21 105 24 20 34 22
19 33 18 18 34 22
18 34 22 18 34 22
21 110 21 20 34 22
20 48 22 18 34 22
18 47 22 18 34 22
19 45 22 17 34 22
18 25 22 19 34 22
17 69 20 17 34 22
20 111 22 19 34 22
19 32 22 17 34 22
17 68 24 21 34 22
18 32 24 17 46 24
18 37 22 19 46 24
20 92 24 21 46 24
21 112 21 17 46 24
19 44 22 21 46 24
21 72 18 19 46 24
19 100 25 20 50 24
24 118 24 21 53 24
21 114 20 20 53 24
20 39 20 23 53 24
19 112 20 18 53 24
19 110 20 19 53 24
21 47 18 19 53 24
19 26 21 23 53 24
21 93 24 22 53 24
20 62 24 19 60 24
20 31 20 22 60 24
19 31 20 20 60 24
22 45 24 21 60 24
20 40 21 20 60 24
21 109 24 19 60 24
20 64 24 23 60 24
21 47 24 21 60 24
21 40 22 21 60 24
16 80 22 22 60 24
22 51 24 19 60 24
19 113 24 21 60 24
22 48 24 23 60 24
19 46 24 20 60 24
21 65 22 19 60 24
20 47 22 21 60 24
19 24 24 21 60 24
19 42 22 20 60 24
20 47 22 20 60 24
17 73 22 20 60 24
19 41 22 17 60 24
18 40 24 20 60 24
20 112 22 23 60 24
20 29 24 22 60 24
21 102 22 21 60 24
19 24 22 20 60 24
22 55 22 21 60 24
21 45 22 21 60 24
18 39 25 21 60 24
21 82 22 21 60 24
20 29 22 20 60 24
20 46 24 19 60 24
21 113 23 19 60 24
21 47 22 22 60 24
21 113 24 20 60 24
21 46 24 24 60 24
21 45 22 21 60 24
22 54 24 20 60 24
18 30 22 20 60 24
19 53 24 21 60 24
21 102 22 19 60 24
20 46 22 21 60 24
23 32 24 21 60 24
20 43 25 21 60 24
24 47 25 20 60 24
19 46 24 17 60 24
22 26 24 19 60 24
19 38 24 20 60 24
20 61 23 20 60 24
21 115 23 23 60 24
21 48 22 23 60 24
20 46 22 20 60 24
