RIndependent Gonzalez BaselineGreedy Bottleneck Dynamic FullyDynamic
5 7 4 5 8 6
5 7 5 5 8 6
4 5 6 5 8 6
5 6 5 7 8 6
5 6 5 5 8 6
6 5 6 7 8 6
4 7 5 5 8 6
5 6 4 5 8 6
5 6 5 5 8 6
4 7 4 5 8 6
6 7 5 5 8 6
5 5 5 5 8 6
5 6 5 7 8 6
5 7 5 5 8 6
5 6 5 5 8 6
6 6 6 5 8 6
5 6 5 5 8 6
5 7 5 5 8 6
5 6 5 6 8 6
4 6 5 5 8 6
5 7 5 5 8 6
5 6 4 5 8 6
6 5 4 5 8 6
5 7 5 7 8 6
5 6 6 5 8 6
5 5 5 5 8 6
5 6 6 5 8 6
5 6 5 5 8 6
5 5 4 5 8 6
5 6 6 5 8 6
4 6 5 5 8 6
5 6 6 6 8 6
6 6 6 5 8 6
6 6 5 5 8 6
6 6 6 5 8 6
5 7 4 5 8 6
5 6 5 5 8 6
6 6 4 5 8 6
5 6 5 5 8 6
5 5 6 5 8 6
5 7 5 5 8 6
5 6 5 6 8 6
5 5 6 5 8 6
5 6 6 5 8 6
5 6 5 5 8 6
6 5 6 5 8 6
5 7 5 5 8 6
4 6 5 5 8 6
4 6 5 5 8 6
5 6 5 5 8 6
5 6 5 5 8 6
5 6 6 5 8 6
6 5 5 5 8 6
5 6 5 5 8 6
5 7 5 5 8 6
6 6 5 5 8 6
6 5 5 5 8 6
5 5 5 5 8 6
6 7 5 5 8 6
4 7 5 5 8 6
5 6 6 5 8 6
5 6 5 5 8 6
5 6 5 5 8 6
4 6 4 5 8 6
6 6 4 5 8 6
5 6 4 5 8 6
6 6 5 5 8 6
4 7 5 5 8 6
5 7 5 5 8 6
4 6 5 7 8 6
5 7 6 5 8 6
5 7 5 5 8 6
5 6 5 5 8 6
6 5 5 5 8 6
5 5 5 6 8 6
6 6 5 6 8 6
5 7 5 5 8 6
4 6 4 7 8 6
5 7 5 5 8 6
5 6 5 5 8 6
5 6 5 5 8 6
5 6 5 5 8 6
6 6 5 5 8 6
5 6 5 7 8 6
5 6 5 5 8 6
6 6 5 5 8 6
5 7 5 5 8 6
5 6 4 6 8 6
5 6 5 7 8 6
5 5 5 5 8 6
4 6 5 6 8 6
5 5 5 5 8 7
6 6 5 5 8 7
6 5 5 5 8 7
5 6 5 5 14 7
